"Date","TCI - 1","Num_Variables - 1","TCI - 2","Num_Variables - 2","TCI - 3","Num_Variables - 3"
2013-12-06,1.72384468721631,2,2.77270009838954,2,2.77270009838954,2
2013-12-13,1.6684894706266,2,2.72912252737921,2,2.72912252737921,2
2013-12-20,1.65956727214056,2,2.72654991323162,2,2.72654991323162,2
2013-12-27,1.66353187491628,2,2.72284031553111,2,2.72284031553111,2
2014-01-03,1.65058799043449,2,2.6995744212466,2,2.6995744212466,2
2014-01-10,1.64265710839351,2,2.68463330398547,2,2.68463330398547,2
2014-01-17,1.71485520377896,2,2.84922338120069,2,2.84922338120069,2
2014-01-24,1.7151184957933,2,2.85438612368511,2,2.85438612368511,2
2014-01-31,1.62974354785823,2,2.71313005835483,2,2.71313005835483,2
2014-02-07,1.7017816212163,2,2.78684800016654,2,2.78684800016654,2
2014-02-14,1.72687768768651,2,2.81553738196332,2,2.81553738196332,2
2014-02-21,1.70188293891019,2,2.78020551317677,2,2.78020551317677,2
2014-02-28,1.69555792697851,2,2.79001425433786,2,2.79001425433786,2
2014-03-07,1.67457278356271,2,2.76787161527469,2,2.76787161527469,2
2014-03-14,1.65463930705579,2,2.72367488949051,2,2.72367488949051,2
2014-03-21,1.62218902310478,2,2.68867211405401,2,2.68867211405401,2
2014-03-28,1.4215370721669,2,2.25590122434836,2,2.25590122434836,2
2014-04-04,1.24845549066862,2,1.98155139389153,2,1.98155139389153,2
2014-04-11,1.19826399755024,2,1.91291573707254,2,1.91291573707254,2
2014-04-18,1.19684991754778,2,1.90863823299327,2,1.90863823299327,2
2014-04-25,1.19351719365419,2,1.90129484480429,2,1.90129484480429,2
2014-05-02,1.19281834821501,2,1.89980958267349,2,1.89980958267349,2
2014-05-09,1.19643123584428,2,1.90699230267354,2,1.90699230267354,2
2014-05-16,1.03135233567653,2,1.5590465509127,2,1.5590465509127,2
2014-05-23,0.963946819428563,2,1.60195199423584,2,1.60195199423584,2
2014-05-30,0.977281212508396,2,1.61870824149497,2,1.61870824149497,2
2014-06-06,0.929797910142471,2,1.56520019037653,2,1.56520019037653,2
2014-06-13,0.920993309853713,2,1.55095278998877,2,1.55095278998877,2
2014-06-20,0.901145726415753,2,1.52547738325309,2,1.52547738325309,2
2014-06-27,0.907927390759178,2,1.53081856931511,2,1.53081856931511,2
2014-07-04,0.907980328254254,2,1.52716672683632,2,1.52716672683632,2
2014-07-11,0.906766863060715,2,1.5253820004876,2,1.5253820004876,2
2014-07-18,0.871934408170483,2,1.4614813290191,2,1.4614813290191,2
2014-07-25,0.881219526463672,2,1.47971191937867,2,1.47971191937867,2
2014-08-01,0.878903938270592,2,1.47059792827299,2,1.47059792827299,2
2014-08-08,0.877627136998527,2,1.46871883821266,2,1.46871883821266,2
2014-08-15,0.871463634034819,2,1.45554923147519,2,1.45554923147519,2
2014-08-22,0.863768621073613,2,1.44666527409156,2,1.44666527409156,2
2014-08-29,0.869501300101017,2,1.45621152555668,2,1.45621152555668,2
2014-09-05,0.869768513217717,2,1.45281880910903,2,1.45281880910903,2
2014-09-12,0.883222823512253,2,1.47173648677829,2,1.47173648677829,2
2014-09-19,0.888400834130554,2,1.47904554380611,2,1.47904554380611,2
2014-09-26,0.892153139310159,2,1.47489912533511,2,1.47489912533511,2
2014-10-03,0.888928723335281,2,1.47281595135656,2,1.47281595135656,2
2014-10-10,0.898618499023685,2,1.49093812274092,2,1.49093812274092,2
2014-10-17,0.893842757437113,2,1.48208554085053,2,1.48208554085053,2
2014-10-24,0.911546322103874,2,1.51217807210115,2,1.51217807210115,2
2014-10-31,0.889229179238715,2,1.48025453562274,2,1.48025453562274,2
2014-11-07,0.893406952563325,2,1.4863514324547,2,1.4863514324547,2
2014-11-14,0.894243966132424,2,1.48318338104435,2,1.48318338104435,2
2014-11-21,0.88911328718505,2,1.47532430744019,2,1.47532430744019,2
2014-11-28,0.890820859525943,2,1.47576716645229,2,1.47576716645229,2
2014-12-05,0.84850935783165,2,1.39070655555754,2,1.39070655555754,2
2014-12-12,0.822970184844918,2,1.37201119351017,2,1.37201119351017,2
2014-12-19,0.821150750990007,2,1.3914880858111,2,1.3914880858111,2
2014-12-26,0.809408678853807,2,1.3789718853575,2,1.3789718853575,2
2015-01-02,0.811789306228428,2,1.38047219063994,2,1.38047219063994,2
2015-01-09,0.814946972056552,2,1.38645245764181,2,1.38645245764181,2
2015-01-16,0.803579707803492,2,1.37392131925296,2,1.37392131925296,2
2015-01-23,0.807017990309444,2,1.38187377420955,2,1.38187377420955,2
2015-01-30,0.79643521817685,2,1.35244942334761,2,1.35244942334761,2
2015-02-06,0.784916984111506,2,1.33397721901043,2,1.33397721901043,2
2015-02-13,0.784569486011688,2,1.33247167738001,2,1.33247167738001,2
2015-02-20,0.781037624847925,2,1.3215972997541,2,1.3215972997541,2
2015-02-27,0.776932626026261,2,1.31367996277737,2,1.31367996277737,2
2015-03-06,0.764041534633975,2,1.28975702529972,2,1.28975702529972,2
2015-03-13,0.729736352363008,2,1.22604899779922,2,1.22604899779922,2
2015-03-20,0.707105252024576,2,1.21253107486668,2,1.21253107486668,2
2015-03-27,0.709136012675382,2,1.21468869902756,2,1.21468869902756,2
2015-04-03,0.708018077813455,2,1.21188054709301,2,1.21188054709301,2
2015-04-10,0.711851601802949,2,1.21786783949329,2,1.21786783949329,2
2015-04-17,0.718037066090704,2,1.23018084781875,2,1.23018084781875,2
2015-04-24,0.700071146883408,2,1.19341692027961,2,1.19341692027961,2
2015-05-01,0.681985090731274,2,1.15758672069102,2,1.15758672069102,2
2015-05-08,0.679045887237428,2,1.16366920781772,2,1.16366920781772,2
2015-05-15,0.682402782217983,2,1.16654156136069,2,1.16654156136069,2
2015-05-22,0.699232222773638,2,1.20779595903191,2,1.20779595903191,2
2015-05-29,0.726601439851327,2,1.26042205382692,2,1.26042205382692,2
2015-06-05,0.752454916681955,2,1.29771677209836,2,1.29771677209836,2
2015-06-12,0.603139571456413,2,1.02644711217439,2,1.02644711217439,2
2015-06-19,0.517863050317224,2,0.930834946740811,2,0.930834946740811,2
2015-06-26,0.509955808762186,2,0.92265679783643,2,0.92265679783643,2
2015-07-03,0.485156835330691,2,0.863913911200737,2,0.863913911200737,2
2015-07-10,0.482183698646499,2,0.870379915660671,2,0.870379915660671,2
2015-07-17,0.483297735149701,2,0.876169287903124,2,0.876169287903124,2
2015-07-24,0.487937349036249,2,0.886824988113524,2,0.886824988113524,2
2015-07-31,0.483503401360152,2,0.868547997370892,2,0.868547997370892,2
2015-08-07,0.45428320080958,2,0.807519047255873,2,0.807519047255873,2
2015-08-14,0.444920772919322,2,0.787641962969233,2,0.787641962969233,2
2015-08-21,0.442585020006292,2,0.785147597513247,2,0.785147597513247,2
2015-08-28,0.445420723490564,2,0.790143026144392,2,0.790143026144392,2
2015-09-04,0.445187772094302,2,0.78965170800389,2,0.78965170800389,2
2015-09-11,0.443199076186973,2,0.786739876969206,2,0.786739876969206,2
2015-09-18,0.442162751503594,2,0.785378831137301,2,0.785378831137301,2
2015-09-25,0.437716496880913,2,0.77489971150011,2,0.77489971150011,2
2015-10-02,0.286996158845099,2,0.470047673982923,2,0.470047673982923,2
2015-10-09,0.285675047594769,2,0.471201095043364,2,0.471201095043364,2
2015-10-16,0.289234245254166,2,0.479356124173895,2,0.479356124173895,2
2015-10-23,0.253435203455055,2,0.348121297028493,2,0.348121297028493,2
2015-10-30,0.146598788118912,2,0.187048271896833,2,0.187048271896833,2
2015-11-06,0.0885948746260912,2,0.124958627837366,2,0.124958627837366,2
2015-11-13,0.0383718315944082,2,0.0461586567199438,2,0.0461586567199438,2
2015-11-20,0.0118185385562075,2,0.0163560724686067,2,0.0163560724686067,2
