"Date","TCI - 1","Num_Variables - 1","TCI - 2","Num_Variables - 2","TCI - 3","Num_Variables - 3"
2012-06-22,14.0638471250139,2,19.8029746988142,2,19.8029746988142,2
2012-06-29,12.7220177035713,2,18.651880309289,2,18.651880309289,2
2012-07-06,12.6357147303766,2,18.5002592004995,2,18.5002592004995,2
2012-07-13,12.5086317216351,2,18.3447765685762,2,18.3447765685762,2
2012-07-20,13.1601536778479,2,19.0551644228275,2,19.0551644228275,2
2012-07-27,13.1824577682816,2,19.1119114623337,2,19.1119114623337,2
2012-08-03,12.9026833219265,2,18.6859042523051,2,18.6859042523051,2
2012-08-10,12.7982727624017,2,18.6326303891409,2,18.6326303891409,2
2012-08-17,12.6818077921389,2,18.4718515496423,2,18.4718515496423,2
2012-08-24,12.4478340532209,2,18.1483007185289,2,18.1483007185289,2
2012-08-31,12.4165827738686,2,18.1687784301627,2,18.1687784301627,2
2012-09-07,12.4102384341251,2,18.1293042794068,2,18.1293042794068,2
2012-09-14,13.2802201946752,2,19.6470513994017,2,19.6470513994017,2
2012-09-21,13.0395689926527,2,19.697561873379,2,19.697561873379,2
2012-09-28,13.5251419699832,2,19.9499949334424,2,19.9499949334424,2
2012-10-05,13.1798866813145,2,19.4215387032039,2,19.4215387032039,2
2012-10-12,13.0382054606257,2,19.3034865798875,2,19.3034865798875,2
2012-10-19,11.9797805597512,2,18.0569931975032,2,18.0569931975032,2
2012-10-26,11.5764825768359,2,17.8381059768273,2,17.8381059768273,2
2012-11-02,11.677926561526,2,17.813611710581,2,17.813611710581,2
2012-11-09,11.2566487174549,2,17.2261769428481,2,17.2261769428481,2
2012-11-16,9.9981703432197,2,15.430016584105,2,15.430016584105,2
2012-11-23,9.19656397780186,2,14.9421081108664,2,14.9421081108664,2
2012-11-30,9.83987108947794,2,15.6828356085993,2,15.6828356085993,2
2012-12-07,9.9674824940559,2,15.7818459892218,2,15.7818459892218,2
2012-12-14,9.88424784844271,2,15.7667526746617,2,15.7667526746617,2
2012-12-21,10.2115003164159,2,16.179064264928,2,16.179064264928,2
2012-12-28,10.2035091616721,2,16.122039359224,2,16.122039359224,2
2013-01-04,9.9006823087895,2,15.7313261530583,2,15.7313261530583,2
2013-01-11,9.86497718858768,2,15.6529692428912,2,15.6529692428912,2
2013-01-18,9.20074923101308,2,14.727718675436,2,14.727718675436,2
2013-01-25,8.78407252324003,2,14.1237011015308,2,14.1237011015308,2
2013-02-01,8.634895316924,2,13.6775483839367,2,13.6775483839367,2
2013-02-08,8.87648342238683,2,13.9652876783495,2,13.9652876783495,2
2013-02-15,4.14191015097208,2,6.26059761239406,2,6.26059761239406,2
