"Date","TCI - 1","Num_Variables - 1","TCI - 2","Num_Variables - 2","TCI - 3","Num_Variables - 3"
2013-06-14,3.19089181330863,2,3.99069457657088,2,3.99069457657088,2
2013-06-21,3.16272877918053,2,3.98460325410101,2,3.98460325410101,2
2013-06-28,3.04064967288156,2,3.83844000128306,2,3.83844000128306,2
2013-07-05,2.97405805649528,2,3.81500904291329,2,3.81500904291329,2
2013-07-12,2.97412756296604,2,3.78775955533007,2,3.78775955533007,2
2013-07-19,2.90957142915587,2,3.75118963976617,2,3.75118963976617,2
2013-07-26,2.91763273503843,2,3.75871369086709,2,3.75871369086709,2
2013-08-02,2.91139274496574,2,3.75160483507804,2,3.75160483507804,2
2013-08-09,3.01173555396574,2,3.8663059303462,2,3.8663059303462,2
2013-08-16,2.94662584530492,2,3.82633024957125,2,3.82633024957125,2
2013-08-23,2.97930420892147,2,3.94383233303937,2,3.94383233303937,2
2013-08-30,2.9639675613542,2,4.13381876228704,2,4.13381876228704,2
2013-09-06,2.53531294069809,2,3.8498846512887,2,3.8498846512887,2
2013-09-13,2.55307774821026,2,3.8546212405754,2,3.8546212405754,2
2013-09-20,2.53245098263826,2,3.80985919901559,2,3.80985919901559,2
2013-09-27,2.46387971871488,2,3.70311060005135,2,3.70311060005135,2
2013-10-04,2.46170237585629,2,3.7522481235302,2,3.7522481235302,2
2013-10-11,2.11761929288721,2,3.19406763696447,2,3.19406763696447,2
2013-10-18,1.94445862986314,2,2.90692698065939,2,2.90692698065939,2
2013-10-25,1.88105238785394,2,2.88773736272168,2,2.88773736272168,2
2013-11-01,1.83329524312786,2,2.8403457061372,2,2.8403457061372,2
2013-11-08,1.84216003318564,2,2.84721968537816,2,2.84721968537816,2
2013-11-15,1.83034660253405,2,2.81988381448965,2,2.81988381448965,2
2013-11-22,1.80950658854437,2,2.78718150741392,2,2.78718150741392,2
2013-11-29,1.76305789066429,2,2.72776216004457,2,2.72776216004457,2
2013-12-06,1.50044730923595,2,2.38455832921917,2,2.38455832921917,2
2013-12-13,1.45347704358649,2,2.35219377522695,2,2.35219377522695,2
2013-12-20,1.44441369763089,2,2.34777644212648,2,2.34777644212648,2
2013-12-27,1.44644135365657,2,2.342261894442,2,2.342261894442,2
2014-01-03,1.42512152937587,2,2.29985831322941,2,2.29985831322941,2
2014-01-10,1.41369570511303,2,2.27417216699254,2,2.27417216699254,2
2014-01-17,1.48003479356269,2,2.43296807219487,2,2.43296807219487,2
2014-01-24,1.46587985621236,2,2.41331963211505,2,2.41331963211505,2
2014-01-31,1.38604098702699,2,2.29043790503922,2,2.29043790503922,2
2014-02-07,1.47288501215905,2,2.38428292209016,2,2.38428292209016,2
2014-02-14,1.50521632318839,2,2.42009385696233,2,2.42009385696233,2
2014-02-21,1.49359210825311,2,2.41620731132705,2,2.41620731132705,2
2014-02-28,1.45951832451633,2,2.38764088290564,2,2.38764088290564,2
2014-03-07,1.45083161516457,2,2.38062017947968,2,2.38062017947968,2
2014-03-14,1.4407910233895,2,2.36441166481679,2,2.36441166481679,2
2014-03-21,1.43894072927224,2,2.37002308045428,2,2.37002308045428,2
2014-03-28,1.26717676145411,2,1.9816599788844,2,1.9816599788844,2
2014-04-04,1.23086996483466,2,1.94521816232471,2,1.94521816232471,2
2014-04-11,1.21490484862741,2,1.91764511494322,2,1.91764511494322,2
2014-04-18,1.22007674720186,2,1.92334412555151,2,1.92334412555151,2
2014-04-25,1.21913372823815,2,1.91996032968894,2,1.91996032968894,2
2014-05-02,1.23119138349435,2,1.94095913506706,2,1.94095913506706,2
2014-05-09,1.21469578774319,2,1.92073908123798,2,1.92073908123798,2
2014-05-16,1.04798205870733,2,1.56914106102526,2,1.56914106102526,2
2014-05-23,0.96295160794766,2,1.58579072845991,2,1.58579072845991,2
2014-05-30,0.983756985689621,2,1.6075444795556,2,1.6075444795556,2
2014-06-06,0.92769258569908,2,1.54083936889276,2,1.54083936889276,2
2014-06-13,0.924870614158768,2,1.54133804146025,2,1.54133804146025,2
2014-06-20,0.893420926018396,2,1.50099832311881,2,1.50099832311881,2
2014-06-27,0.905507426874708,2,1.51495437147541,2,1.51495437147541,2
2014-07-04,0.903609887427881,2,1.51035400548048,2,1.51035400548048,2
2014-07-11,0.907696885218567,2,1.5175462353323,2,1.5175462353323,2
2014-07-18,0.88870588851987,2,1.4832880869109,2,1.4832880869109,2
2014-07-25,0.880345110190606,2,1.46833287910838,2,1.46833287910838,2
2014-08-01,0.874091536794142,2,1.45907514678758,2,1.45907514678758,2
2014-08-08,0.86599593496407,2,1.44069215706,2,1.44069215706,2
2014-08-15,0.845664300627658,2,1.40395368002175,2,1.40395368002175,2
2014-08-22,0.846083516632967,2,1.40074599654668,2,1.40074599654668,2
2014-08-29,0.850548507948012,2,1.40608117756238,2,1.40608117756238,2
2014-09-05,0.851789759535482,2,1.4039869207387,2,1.4039869207387,2
2014-09-12,0.851434549002938,2,1.40069633267874,2,1.40069633267874,2
2014-09-19,0.849156320393751,2,1.39758903908618,2,1.39758903908618,2
2014-09-26,0.850579281552066,2,1.39982945514048,2,1.39982945514048,2
2014-10-03,0.848887157602385,2,1.40102150893509,2,1.40102150893509,2
2014-10-10,0.855959625028102,2,1.41296238926757,2,1.41296238926757,2
2014-10-17,0.857193058293226,2,1.41538674664025,2,1.41538674664025,2
2014-10-24,0.867278805582283,2,1.43468988657763,2,1.43468988657763,2
2014-10-31,0.860351108922308,2,1.42877882463393,2,1.42877882463393,2
2014-11-07,0.866412377392778,2,1.43667157359698,2,1.43667157359698,2
2014-11-14,0.865491426343334,2,1.44257092354505,2,1.44257092354505,2
2014-11-21,0.868065700540444,2,1.45031232324301,2,1.45031232324301,2
2014-11-28,0.875929248793295,2,1.46132284108031,2,1.46132284108031,2
2014-12-05,0.85637351274892,2,1.41695557374432,2,1.41695557374432,2
2014-12-12,0.867958700610216,2,1.44799075091278,2,1.44799075091278,2
2014-12-19,0.666826173922996,2,1.11564838832258,2,1.11564838832258,2
2014-12-26,0.558800887672262,2,0.997632885011716,2,0.997632885011716,2
2015-01-02,0.544750714632025,2,0.980521595070696,2,0.980521595070696,2
2015-01-09,0.515180883316901,2,0.912019035183558,2,0.912019035183558,2
2015-01-16,0.51234452223754,2,0.920990882627204,2,0.920990882627204,2
2015-01-23,0.521871218891579,2,0.941058734877491,2,0.941058734877491,2
2015-01-30,0.52231025994498,2,0.941045402177042,2,0.941045402177042,2
2015-02-06,0.516057165820005,2,0.919196171162425,2,0.919196171162425,2
2015-02-13,0.484151566340274,2,0.857891320342043,2,0.857891320342043,2
2015-02-20,0.493018758422437,2,0.866635066359109,2,0.866635066359109,2
2015-02-27,0.48867552960481,2,0.859267435343477,2,0.859267435343477,2
2015-03-06,0.478544428816208,2,0.83887583724868,2,0.83887583724868,2
2015-03-13,0.453962703972732,2,0.787880358396535,2,0.787880358396535,2
2015-03-20,0.435353111721415,2,0.777074602488572,2,0.777074602488572,2
2015-03-27,0.437026955573039,2,0.778886000804189,2,0.778886000804189,2
2015-04-03,0.43111877992893,2,0.76592981259387,2,0.76592981259387,2
2015-04-10,0.272243904272695,2,0.447267705957515,2,0.447267705957515,2
2015-04-17,0.273512852516289,2,0.450057189977276,2,0.450057189977276,2
2015-04-24,0.272056929712172,2,0.440632598296473,2,0.440632598296473,2
2015-05-01,0.245921244564573,2,0.318391355853331,2,0.318391355853331,2
2015-05-08,0.139072758610359,2,0.165555186630241,2,0.165555186630241,2
2015-05-15,0.0750070480047938,2,0.0971351416852307,2,0.0971351416852307,2
2015-05-22,0.0388070328004919,2,0.0443933650431684,2,0.0443933650431684,2
2015-05-29,0.0114040970253804,2,0.0135180915336209,2,0.0135180915336209,2
2015-06-05,0.0118238305187757,2,0.0142009216927593,2,0.0142009216927593,2
2015-06-12,0.00986615742175623,2,0.0109698248665284,2,0.0109698248665284,2
2015-06-19,0.0400207864693636,2,0.0455363695155878,2,0.0455363695155878,2
2015-06-26,0.0293713667932627,2,0.0339546406204095,2,0.0339546406204095,2
2015-07-03,0.0283719884340838,2,0.0318517674175713,2,0.0318517674175713,2
2015-07-10,0.0241856696501119,2,0.0270642076460723,2,0.0270642076460723,2
2015-07-17,0.0246296612314456,2,0.0275650405713198,2,0.0275650405713198,2
2015-07-24,0.0274794057024463,2,0.0315314892793394,2,0.0315314892793394,2
2015-07-31,0.0413647377130011,2,0.0477332505999723,2,0.0477332505999723,2
2015-08-07,0.0408449011656487,2,0.0456085543614802,2,0.0456085543614802,2
2015-08-14,0.051296518356847,2,0.0574642730611556,2,0.0574642730611556,2
