"Date","all","Positive","Negative","Net"
2018-01-12,6.90418848992632,4.26747951167154,11.6667144530078,7.39923494133629
2018-01-19,19.3745586138465,23.1062290054858,16.9914284429951,-6.11480056249079
2018-01-26,26.9669174083728,35.2351692973056,40.8397160012206,5.60454670391503
2018-02-02,31.011252995808,60.1420351392271,42.3262020541409,-17.8158330850862
2018-02-09,30.8952512809702,56.8120366391746,62.2434978019402,5.43146116276554
2018-02-16,34.4072884667398,60.6769442287941,65.6987819068552,5.02183767806109
2018-02-23,46.0743253584339,55.9603341754739,67.46476822503,11.5044340495561
2018-03-02,55.5363932472622,64.3528725906307,67.4099205357772,3.05704794514649
2018-03-09,46.0032454629897,62.1120088312482,70.6237793776658,8.51177054641763
2018-03-16,42.9629055768275,60.4252533605278,70.6001500170926,10.1748966565648
2018-03-23,45.0562390118337,60.2666536409299,72.4342733407773,12.1676196998475
2018-03-30,43.1891666867001,61.7368806402254,64.0384124346845,2.30153179445914
2018-04-06,42.3455963148942,59.6470073460215,65.2333733466802,5.5863660006587
2018-04-13,43.0283797020831,63.1499060630588,66.5072178375301,3.35731177447136
2018-04-20,47.3384298342088,63.0692673233673,65.7049251278693,2.63565780450195
2018-04-27,45.9059901620444,61.6013270690669,65.3534321405201,3.75210507145321
2018-05-04,42.5240681086319,58.720429350195,65.2201443825004,6.49971503230532
2018-05-11,40.5379322311766,67.0648679303418,65.6556100837092,-1.40925784663257
2018-05-18,41.7427880519496,55.9471850139162,65.3037837904865,9.35659877657028
2018-05-25,56.389873329673,65.8635241543751,65.0467863471959,-0.816737807179237
2018-06-01,48.3027345757875,57.3402359673941,57.8071304107809,0.466894443386835
2018-06-08,43.375328815848,59.5250416380661,57.2963365586153,-2.22870507945086
2018-06-15,43.4845643548881,56.2399083687767,59.0041150955001,2.76420672672336
2018-06-22,39.9990107358589,53.4607555153483,55.1745937389989,1.71383822365058
2018-06-29,43.5330537095096,52.1708164910553,55.2807721967934,3.10995570573809
2018-07-06,39.7919447415705,51.9109968803129,53.9409705899927,2.02997370967982
2018-07-13,34.9964124926064,48.7870969849213,56.8426311371796,8.05553415225832
2018-07-20,35.7214476515125,36.3394087897189,53.6856610131447,17.3462522234258
2018-07-27,33.8823184573285,31.2548119214033,54.8632209316353,23.608409010232
2018-08-03,32.597082105752,33.4552240511315,55.8878305090402,22.4326064579087
2018-08-10,30.5825267079113,35.8825500569975,56.7149942521583,20.8324441951608
2018-08-17,31.2165108015473,32.5690833177372,52.0185419866534,19.4494586689162
2018-08-24,32.9022993575832,34.5310991027938,38.7716239058017,4.24052480300789
2018-08-31,32.7159377986739,33.3172785858114,37.3889951782484,4.07171659243693
2018-09-07,31.7146298855915,33.3028242575487,39.8955622713894,6.59273801384064
2018-09-14,31.9345390673249,32.5851635144781,37.9648317629575,5.3796682484794
2018-09-21,32.9633549527424,32.2536012241798,37.8252081021236,5.57160687794385
2018-09-28,32.4419264838602,31.4157469566738,38.6543421087028,7.23859515202903
2018-10-05,31.8191769525274,31.0151129004718,38.2470617038737,7.2319488034019
2018-10-12,31.7002811823147,30.9966727547766,37.9526332871165,6.95596053233997
2018-10-19,32.2379494214115,30.9299741756688,38.5371888998239,7.60721472415508
2018-10-26,33.6845829472169,31.0549571401707,38.5941429837071,7.53918584353647
2018-11-02,33.050154274747,30.3405808845308,38.2043537389319,7.86377285440114
2018-11-09,33.0417712817615,30.3682575994324,38.8305591742391,8.46230157480672
2018-11-16,29.8885966297104,32.1709632413165,38.5810110035944,6.41004776227791
2018-11-23,31.1042730808585,32.7597873374044,37.4089155130424,4.64912817563793
2018-11-30,31.4220117505161,31.4865095410234,35.1427442303043,3.65623468928087
2018-12-07,30.3881357019657,30.819460975666,33.8236452704949,3.00418429482899
2018-12-14,29.4298971521228,31.3339829087607,33.3071178619922,1.97313495323153
2018-12-21,28.781754860028,32.7895064005332,32.4290490080918,-0.360457392441397
2018-12-28,26.609728771628,29.8250638367472,33.1475550756931,3.32249123894586
2019-01-04,23.648457880787,27.2871350525232,34.4515353571049,7.16440030458167
2019-01-11,23.4515370595405,26.3785671499954,31.771074823948,5.39250767395262
2019-01-18,23.6848586211502,26.8525036110805,33.410546678366,6.5580430672855
2019-01-25,23.4072586893956,26.2971287216009,33.4269010807862,7.12977235918523
2019-02-01,22.9278946382245,26.6419003184473,33.2221874298843,6.58028711143701
2019-02-08,22.5030285335808,26.7482637537775,33.2443811841092,6.49611743033168
2019-02-15,22.6574143075038,24.8169114671477,33.0618693883913,8.24495792124362
2019-02-22,22.5585770969528,24.0713482857052,30.9365660161773,6.86521773047213
2019-03-01,23.1569048595151,25.6842889441847,31.2845011026982,5.60021215851344
2019-03-08,23.2146397017364,24.5459271538014,32.6578226259886,8.11189547218722
2019-03-15,22.0506412906883,24.5091919149311,32.8959002466661,8.386708331735
2019-03-22,21.8445021788823,24.4985311868898,33.877326954532,9.37879576764219
2019-03-29,22.4177783679684,23.280941680154,34.4466489936022,11.1657073134482
2019-04-05,20.3861056086616,22.6612841272793,33.7552663640298,11.0939822367505
2019-04-12,20.0249737807233,22.0489346648593,34.7415772234197,12.6926425585604
2019-04-19,19.3701519978617,21.0669965208007,35.1136467786543,14.0466502578536
2019-04-26,19.4314606812509,21.0820137764455,35.7647726698053,14.6827588933598
2019-05-03,19.386859400265,19.1899088957699,34.0204327817119,14.830523885942
2019-05-10,18.2509666479821,18.7702852817177,34.9641568840681,16.1938716023505
2019-05-17,18.153642370637,18.2087442872882,31.6088716179473,13.4001273306592
2019-05-24,20.2583491717498,18.0339971598641,32.7930900554928,14.7590928956287
2019-05-31,14.1358850541307,17.5081462991055,31.2357650757265,13.727618776621
2019-06-07,13.936539883226,17.4810990514491,31.5906793075903,14.1095802561412
2019-06-14,14.6718882089955,17.6781231918848,31.4865142057293,13.8083910138445
2019-06-21,14.6945105836287,17.6263857290261,28.6049709824434,10.9785852534173
2019-06-28,13.2860588600402,17.1689637770883,27.2086988074193,10.0397350303309
2019-07-05,13.2227184072094,17.023412829781,27.4311686722225,10.4077558424415
2019-07-12,13.05464800408,17.3550770406739,27.433312636412,10.0782355957381
2019-07-19,12.8215958460025,16.8537503891446,26.6434914867676,9.78974109762303
2019-07-26,12.585391220485,16.5715574126248,27.1937211115899,10.6221636989651
2019-08-02,12.7660396915262,16.6277755752969,26.2943950759581,9.66661950066124
2019-08-09,12.5041543293373,17.0654349525192,24.6502681320851,7.58483317956586
2019-08-16,10.758829403296,15.6306221270993,24.8734980592057,9.24287593210634
2019-08-23,10.7700876437871,15.8522476738299,24.6134636554115,8.76121598158162
2019-08-30,10.7845182552114,14.8830640545784,25.1943683606443,10.3113043060659
2019-09-06,11.0361117761182,14.4079389753423,25.3053197248605,10.8973807495182
2019-09-13,10.1574733249442,14.2147429736817,24.6820939638295,10.4673509901478
2019-09-20,9.73542947297281,13.990992559299,24.5243877145554,10.5333951552564
2019-09-27,9.47113259347115,13.1036034874417,25.0474548512625,11.9438513638208
2019-10-04,9.68850703547285,12.7192259408884,25.250176954561,12.5309510136727
2019-10-11,9.78792946061006,13.2077346188461,25.0604436248224,11.8527090059763
2019-10-18,10.0016992824013,14.0160095107247,24.9777313621518,10.9617218514271
2019-10-25,9.82647812360183,13.8046538724157,25.5487778514069,11.7441239789912
2019-11-01,9.91532854952705,13.7299722469398,25.5250702061515,11.7950979592117
2019-11-08,10.3056431133967,12.543021624246,25.8476298625185,13.3046082382725
2019-11-15,10.3588974212336,12.1138916307581,26.2915604207559,14.1776687899978
2019-11-22,10.5514537201455,12.2495131006855,26.6525244891294,14.4030113884439
2019-11-29,10.3916284466301,12.6152077796491,26.8715604724582,14.2563526928091
2019-12-06,10.5195900752903,12.5211972384966,26.9207102408699,14.3995130023733
2019-12-13,10.1227692280741,12.7447728976824,27.2457308574842,14.5009579598018
2019-12-20,11.2297253098947,13.9455227180138,27.7911194484235,13.8455967304096
2019-12-27,10.7209700263139,10.8266501770869,25.3083071334586,14.4816569563717
2020-01-03,10.7170339563005,10.8849418143107,24.1074199506215,13.2224781363107
2020-01-10,10.8068063563629,10.7416124917238,24.905155597152,14.1635431054282
2020-01-17,10.3599116111319,10.2719368818541,25.7275861936308,15.4556493117766
2020-01-24,10.3348778274637,10.3691027006016,25.9282194830994,15.5591167824978
2020-01-31,10.9634997738202,10.440700217922,24.4211187562481,13.980418538326
2020-02-07,9.33937855472268,10.185925620604,19.9064331457336,9.7205075251296
2020-02-14,9.00462192271476,10.0828287115804,19.384558346752,9.30172963517161
2020-02-21,8.71528739932427,10.1025332113559,19.5124393066254,9.40990609526959
2020-02-28,9.18958837402506,10.3494336811822,19.4664412441673,9.11700756298504
2020-03-06,10.1298328255614,10.5957822648384,20.4526494370344,9.85686717219598
2020-03-13,12.0404771588104,10.8540164893668,22.8698244422482,12.0158079528815
2020-03-20,24.41470367695,11.1785034001395,45.2834758590932,34.1049724589537
2020-03-27,20.9851803843551,10.7804760266297,36.3641164440697,25.58364041744
2020-04-03,21.0805771994622,11.0927990686592,35.1383438969169,24.0455448282577
2020-04-10,20.7454427128899,11.0917542243338,35.1319286734691,24.0401744491352
2020-04-17,20.7393910937451,11.2410351325922,35.1749201337665,23.9338850011743
2020-04-24,20.659026850893,11.2443174195459,35.044493025194,23.8001756056481
2020-05-01,20.5891284987587,11.3795143980307,34.8687000346159,23.4891856365852
2020-05-08,20.5152466053951,11.2794809234711,34.729297081831,23.4498161583598
2020-05-15,20.9065109976704,11.4608326396161,34.414720041077,22.9538874014609
2020-05-22,20.635078553953,11.1424822723008,34.0538984582647,22.911416185964
2020-05-29,20.6488095695819,10.9846859034,33.9880458351027,23.0033599317027
2020-06-05,19.8840605129897,11.0001228541937,33.7785820355415,22.7784591813478
2020-06-12,18.2720472869017,9.86172575021005,33.7228789092693,23.8611531590592
2020-06-19,18.0434443540614,9.35845914141253,33.7256514939249,24.3671923525124
2020-06-26,18.0611685348207,9.35983977360019,33.7447850650409,24.3849452914407
2020-07-03,17.957560758649,9.43939902079392,33.7811599401283,24.3417609193344
2020-07-10,18.0200011895036,9.55319023151069,33.3743751993363,23.8211849678256
2020-07-17,17.9347858851026,9.71432999366011,33.0698168475404,23.3554868538803
2020-07-24,17.9239623695099,9.87494529804489,32.991617118059,23.1166718200141
2020-07-31,17.8257537774751,9.95270522884932,32.9544548518627,23.0017496230134
2020-08-07,17.7781265067466,10.1166603819919,32.8588396610899,22.742179279098
2020-08-14,17.7494282753657,10.2805065736333,32.7821234953795,22.5016169217462
2020-08-21,17.778179957402,10.2011309500366,32.7929045693038,22.5917736192672
2020-08-28,17.9286158717169,10.5806789164279,32.8473297999637,22.2666508835358
2020-09-04,17.9148573229289,10.7091062399803,32.6176499432106,21.9085437032303
2020-09-11,17.9136657018317,10.8316438634853,32.6609212784658,21.8292774149805
2020-09-18,17.8772613766729,10.739012430839,32.7128548907373,21.9738424598983
2020-09-25,17.8646299427271,10.699648206809,32.5453617205234,21.8457135137144
2020-10-02,17.853172179125,10.8052353899105,32.530845512405,21.7256101224945
2020-10-09,17.8851183557895,11.020832862436,32.4759952295181,21.4551623670821
2020-10-16,17.8561735942619,11.1782801529218,32.4026608848392,21.2243807319174
2020-10-23,17.8286494778947,11.2221511258209,32.3770858278007,21.1549347019798
2020-10-30,17.7767126162942,11.2250419186627,32.226429313107,21.0013873944443
2020-11-06,17.5422402245101,11.1429509152733,32.251620624491,21.1086697092178
2020-11-13,17.4041143222549,11.0344330975184,32.2909149505977,21.2564818530793
2020-11-20,17.3860557767655,11.1741685935987,32.3598323599094,21.1856637663107
2020-11-27,17.2707120877907,11.3150707676797,32.349672150739,21.0346013830592
2020-12-04,17.1898478054972,11.4959883889707,32.2595367098904,20.7635483209197
2020-12-11,17.2053755120844,10.940134861978,32.3102146067754,21.3700797447974
2020-12-18,17.5806407405705,12.2714486563131,32.2566148505423,19.9851661942291
2020-12-25,17.4422339360459,12.2397870472394,32.3439271446581,20.1041400974187
2021-01-01,17.4327476380046,12.3078920983369,32.4297136216392,20.1218215233023
2021-01-08,17.4152872066161,12.34544198646,32.5246957545003,20.1792537680404
2021-01-15,17.2273774379329,12.3429868623939,32.1085975753577,19.7656107129638
2021-01-22,17.3354896504001,11.9706626596973,31.8138208876495,19.8431582279522
2021-01-29,17.1372070866091,12.039784318391,30.775469062464,18.735684744073
2021-02-05,17.9302574700379,11.9603334750591,30.7798415031645,18.8195080281054
2021-02-12,17.5257228393441,11.7090296239801,30.8161377974877,19.1071081735077
2021-02-19,17.2923923786889,11.341874783691,30.6939448409032,19.3520700572122
2021-02-26,18.0874256583321,11.2694772052532,31.1338683090518,19.8643911037986
2021-03-05,17.9202184846105,11.2367831890283,31.1603935299024,19.9236103408741
2021-03-12,17.5110709944723,11.3245816266969,31.1783895241572,19.8538078974603
2021-03-19,17.3152647148031,11.1463929281886,30.7691096572312,19.6227167290426
2021-03-26,17.2787430310253,11.1060791950346,30.5488170197966,19.4427378247621
2021-04-02,17.1717966053113,11.1885692428935,30.5640685171537,19.3754992742602
2021-04-09,17.2322393201237,11.4981060730484,30.4607076865725,18.9626016135241
2021-04-16,17.1507383012354,11.3540735670083,30.5511178582064,19.1970442911981
2021-04-23,17.1902203976834,11.2584444144648,30.4545152633739,19.1960708489092
2021-04-30,17.1055690191723,11.1261878652453,30.7424672133821,19.6162793481368
2021-05-07,17.0787017158713,11.2602072106797,30.7473164322627,19.4871092215829
2021-05-14,16.9174462056337,10.9956175223516,30.698262621817,19.7026450994654
2021-05-21,16.7547508893832,11.0660719754496,30.3717037421288,19.3056317666792
2021-05-28,16.5706981385175,11.3112252504399,29.8370492027853,18.5258239523454
2021-06-04,16.9053635931931,11.2327101714574,29.9397308842792,18.7070207128218
2021-06-11,17.6712445675479,12.2416605254403,29.9143748572531,17.6727143318128
2021-06-18,17.9540327324237,12.013328888845,30.0341387215055,18.0208098326604
2021-06-25,18.3972894567802,12.3372857137453,30.0777942165514,17.7405085028061
2021-07-02,18.4022814818533,13.0380534478808,30.1565928046654,17.1185393567846
2021-07-09,18.1555725689562,13.6152593962252,30.0412528105493,16.4259934143241
2021-07-16,18.1554543192539,13.0092356907091,30.0287357242055,17.0195000334964
2021-07-23,17.9767594904115,12.9363927906042,29.9539894656721,17.0175966750679
2021-07-30,17.4975568601662,13.1419905783032,29.9138268307903,16.7718362524871
2021-08-06,17.8171296714778,13.3672000249466,30.0185417216591,16.6513416967124
2021-08-13,17.8923244611247,13.357069318128,30.077663222047,16.720593903919
2021-08-20,18.2328946118348,13.3839086355473,29.2070260473311,15.8231174117838
2021-08-27,19.2460928673962,15.1907173681585,29.2811878951282,14.0904705269697
2021-09-03,19.5424679431212,14.9685086767185,29.2388121273194,14.2703034506009
2021-09-10,19.4094048853237,15.1961268324809,29.1898361645463,13.9937093320654
2021-09-17,19.4694123464384,16.0255482999806,29.0915356945933,13.0659873946127
2021-09-24,19.5089781144102,15.6239962107892,29.2391618667643,13.6151656559751
2021-10-01,19.2091612448131,14.7541079725535,29.3277983188027,14.5736903462493
2021-10-08,18.7049221709173,14.178331837165,29.1044002170575,14.9260683798925
2021-10-15,18.6901404803174,15.0300811299258,29.1202233565354,14.0901422266097
2021-10-22,19.5100475411452,16.3851158726309,29.2017602195031,12.8166443468721
2021-10-29,19.4409992497039,15.9824960325303,29.3484334839364,13.3659374514061
2021-11-05,19.3278233585727,15.8750719506797,29.4528242646742,13.5777523139945
2021-11-12,19.5231919581562,16.2209337249804,29.5447014174781,13.3237676924976
2021-11-19,20.229254815588,16.0861141143475,29.7339363401469,13.6478222257995
2021-11-26,20.037458043745,16.0562937672804,29.1851011181695,13.1288073508891
