"All","Positive","Negative","Date","Net"
17.5270714377428,10.4401950424992,31.1422967044547,2020-11-13,20.7021016619556
17.5137156378714,10.5554032779566,31.1981607158974,2020-11-20,20.6427574379408
17.3994516082339,10.6382750242999,31.1767053147757,2020-11-27,20.5384302904758
17.2862659033528,10.7499908826064,31.0758729241095,2020-12-04,20.3258820415031
17.402719190763,10.3472050269412,31.1460524918083,2020-12-11,20.7988474648671
17.5445398850797,11.1291906803235,31.0688774876779,2020-12-18,19.9396868073544
17.4208170811773,11.1528830177832,31.1507125775451,2020-12-25,19.9978295597619
17.4111746964137,11.2205031724435,31.2225776086087,2021-01-01,20.0020744361652
17.396259001642,11.269535834437,31.3020467212081,2021-01-08,20.032510886771
17.2644111269195,11.2809245050066,30.9836149194561,2021-01-15,19.7026904144494
17.3106849797409,11.0531807743427,30.6267185178582,2021-01-22,19.5735377435155
