"bprior","Vprior.1","Vprior.2","Vprior.3","Vprior.4","Vprior.5","Vprior.6","Vprior.7","Vprior.8","Vprior.9","Vprior.10","Vprior.11","Vprior.12","Vprior.13","Vprior.14","Vprior.15","Vprior.16","Vprior.17","Vprior.18","Vprior.19","Vprior.20","Vprior.21","Vprior.22","Vprior.23","Vprior.24","Vprior.25","Vprior.26","Vprior.27","Vprior.28","Vprior.29","Vprior.30","Vprior.31","Vprior.32","Vprior.33","Vprior.34","Vprior.35","Vprior.36","Vprior.37","Vprior.38","Vprior.39","Vprior.40","Vprior.41","Vprior.42","Vprior.43","Vprior.44","Vprior.45","Vprior.46","Vprior.47","Vprior.48","Vprior.49","Q.1","Q.2","Q.3","Q.4","Q.5","Q.6","Q.7"
-0.10237664432067,8.60585474410369e-16,9.31123667752276e-15,-3.46090885984529e-16,-5.21577139117602e-15,1.17348622138969e-15,-1.20181642415673e-14,8.56953397132543e-16,-0.0635990465756382,-1.63735174325114,-0.137327282187928,-3.09517358842781,-0.25360562207091,-2.38340560617385,13.2144194367445,2.68319252560428e-14,-3.76381135697016e-13,2.24540059278849e-15,-1.35645119946461e-13,3.99250536111355e-15,5.76548208589163e-13,-1.36354008596282e-14,2.59243261178676e-14,-2.00337173201582e-13,-1.34919464729436e-14,2.29039732287516e-14,-7.39764197182159e-15,1.22298979144254e-13,8.62548303859042e-14,-5.88217533005195e-14,4.32237259307251e-13,-2.31957431189111e-13,-1.54124917166047e-13,1.48921552901724e-15,-9.71622379720895e-14,1.59943412003259e-13,-7.93687807499938e-15,4.27416662243771e-14,-1.40230481349171e-14,-3.96870028363644e-14,9.53015933076245e-16,1.38931699261366e-14,1.05172984308111e-13,-1.59762718064511e-14,2.54174685531947e-13,1.33790331231042e-14,-1.36202817397422e-13,-4.13421375481351e-15,-1.63773771223708e-13,1.9014838921488e-13,0.000213961519757598,0.00015449405958851,3.32335342482436e-05,0.000247989713374595,9.50079150017863e-05,0.000111097709487842,0.000470206781861854
-0.0439773094177824,-5.02238868712018e-15,4.80857622600292e-14,3.28505634966583e-15,5.60882449426175e-14,4.73745866212509e-15,-9.01353644500169e-14,-9.35775979274411e-14,-1.21760954155916e-14,2.47067439263736e-13,1.16038218171829e-13,2.6230688977516e-13,2.61727723054887e-14,-1.06114441841348e-12,1.02833930352839e-13,1.51867110293712,-0.672020517342838,0.0230355042114812,-0.549607788705192,-0.119901289760435,0.128731554110844,-0.0635990465751888,-1.43261295531937e-14,9.24463764001882e-14,6.22625567067417e-14,-2.71022759117217e-14,1.71455703358271e-14,-7.10078013886446e-13,4.80545298470991e-13,9.32605643214237e-15,7.03675785393661e-14,7.40252967452769e-14,-1.16645664122677e-13,8.30035371996498e-15,-7.38859505431636e-13,7.15546599836664e-13,-2.08506924668341e-15,-1.41561757738414e-15,2.18137154589075e-15,-1.12291487101561e-13,-5.55292446491046e-15,-5.15434279154227e-13,5.82750768281693e-13,7.96567205427851e-15,-4.82708262336577e-14,-1.03703451689008e-14,9.56456770233091e-14,-3.59080938637227e-15,9.86645918503275e-13,-8.03698399577339e-13,0.00361051221974752,0.000394899143533703,-8.93151500154513e-05,0.000508472845138396,0.000384430688677724,0.000125054840938715,0.000213961519757598
-0.0870646468207009,-2.81769236849111e-15,2.54958814477346e-14,2.47081543593153e-15,2.42179865571346e-14,1.24866547765619e-15,-3.34758262776624e-14,-4.85956760942763e-14,-1.23682431479264e-13,5.75953880298425e-15,9.07935191879591e-16,7.61295868933779e-14,7.08877986536164e-14,-5.59013912532224e-13,5.16572972650276e-13,-0.67202051734299,6.84054886501181,0.215050109778129,0.334062163300919,0.0599330527393523,-1.99576440896482,-1.63735174325043,1.74897235421277e-14,-8.6910182635931e-14,6.69293949117512e-16,-2.76478141782551e-14,2.70035901478276e-14,-2.67834205707688e-13,2.79236854823408e-13,-4.771930541974e-14,-5.71001662997029e-13,-2.82850322469746e-14,-2.54173968147981e-13,2.00018586481246e-15,7.82005245335369e-14,6.89135968545674e-13,-1.03288192851902e-14,5.39809447074285e-14,-6.91685029497141e-15,-3.549389497999e-14,2.38736592996254e-14,-2.81710608616634e-13,2.9958023908816e-13,2.34953280169452e-14,-3.93216350422174e-14,-1.3128216155611e-14,-1.48531032649497e-13,-7.13173581051347e-15,4.75570523835177e-13,-2.65589151657254e-13,0.000394899143533703,0.000769091024942746,-8.36688361695125e-05,0.000161944587843995,5.30997179905468e-05,0.000119925949953368,0.00015449405958851
-0.131522081318742,1.40195557121964e-15,2.1353361787102e-15,-5.36066823526513e-16,4.19593017015468e-15,2.94897866366726e-15,-4.57056267832989e-15,-6.80808491179685e-15,-3.68081868200853e-15,2.65840897882756e-14,1.9627949632645e-14,7.91779631528698e-15,2.80695178433836e-15,-6.78682837646353e-14,1.69304052936221e-14,0.0230355042114767,0.21505010977812,1.53540168494468,0.0205942168544864,0.0926446048650106,-0.20916264926562,-0.137327282187762,1.90511537319484e-15,-5.43762780920297e-15,9.54445470664044e-15,1.95013837387601e-15,-4.19023548824095e-15,-5.67948337921073e-14,3.60193119523916e-14,-9.11509306957534e-16,-4.02067958805732e-14,1.26173341014938e-14,-6.14349833504882e-15,5.88974389038174e-15,-5.13243201007808e-14,5.73756797535443e-14,1.80949971661398e-15,-1.54332903882784e-14,-3.10188243741487e-15,-1.80710170016586e-15,1.94523319946102e-16,-3.46326945596599e-14,2.73437575140363e-14,1.55068139465959e-15,-1.90915056470192e-14,-1.5625842647667e-15,1.44492395187393e-14,-2.23549633579792e-16,7.09084562188655e-14,-5.75391026904975e-14,-8.93151500154513e-05,-8.36688361695125e-05,0.00323404062847894,6.97142228923764e-05,-0.000295027965932551,4.79985479509968e-05,3.32335342482436e-05
0.0721973267946223,-3.46214891608007e-15,3.00651430834575e-14,2.49290605519592e-15,2.79112128374892e-14,2.92702399319091e-15,-5.79493050767432e-14,-4.24027132850391e-14,-5.34411067344022e-15,1.83210122062414e-13,5.58391728927742e-14,5.37735014152669e-14,-2.70369255993054e-15,-6.05341979782747e-13,2.52346739356801e-13,-0.54960778870521,0.334062163300877,0.0205942168544858,5.70379054851989,0.0632083818753339,-1.588354082065,-3.09517358842738,-9.111493841294e-15,7.53511329099069e-14,6.70247872527277e-14,-1.33942224156994e-14,4.6268660799908e-15,-3.60341713878578e-13,2.34673725561124e-13,-3.38694533408611e-15,2.02613768429631e-13,2.07878034865787e-14,2.05798756518666e-15,5.11182173441374e-16,-5.02145605302327e-13,2.81426981328312e-13,7.90232304827878e-15,-4.87136970064655e-14,6.02977873557511e-15,-6.95855366566794e-14,-8.93566245399866e-15,-2.04124748787865e-13,2.49425175337988e-13,9.26786055704523e-16,1.25825177303674e-15,-4.30610962189512e-15,1.01767609972313e-13,-2.54223201964509e-15,4.70637803326403e-13,-4.51483068443346e-13,0.000508472845138396,0.000161944587843995,6.97142228923764e-05,0.000826103889964493,8.96198199561761e-05,0.000126810129214522,0.000247989713374595
-0.0155759811026242,3.80117046508682e-15,-3.2506989992593e-14,-2.38051918265538e-15,-3.41158545370032e-14,-2.31974139231633e-15,6.2905843728478e-14,5.45459944573112e-14,8.10229526003704e-15,-1.5512913317029e-13,-7.52854874329782e-14,-9.20208059411471e-14,-2.6605412570519e-14,6.47349125293287e-13,-8.0727351293655e-14,-0.119901289760427,0.0599330527392315,0.0926446048650068,0.0632083818753123,1.20451113934842,-0.259173049395643,-0.253605622071109,6.26442203990161e-15,-4.52646384816594e-14,-3.25662187999675e-14,2.63625637693464e-14,-9.80958601064566e-15,4.25121238849733e-13,-3.02504800174238e-13,2.10636302135703e-15,2.96385967597432e-14,-4.83397740604372e-14,6.52620751942829e-14,-4.84904125289398e-15,4.17356385437145e-13,-4.36722604753615e-13,1.61303372660335e-15,-3.10410123360276e-15,-1.61039303521584e-16,7.1097909775307e-14,7.11533488691808e-16,3.3220595641842e-13,-3.79038757896717e-13,-8.48149351816187e-15,4.63971212492427e-14,8.05639096024494e-15,-5.01053514361279e-14,2.08989095588626e-15,-6.23518229431385e-13,5.04996562878118e-13,0.000384430688677724,5.30997179905468e-05,-0.000295027965932551,8.96198199561761e-05,0.00416830681029083,8.65808174662175e-05,9.50079150017863e-05
-0.0945577170597736,4.57815209353729e-15,-4.10288122920655e-14,-2.28332977525447e-15,-2.05408606790414e-14,-3.74326221061483e-15,7.42600425596152e-14,2.63955524104631e-14,1.85739199442012e-13,-3.50749084385648e-14,1.29360564394143e-13,-6.42242104462209e-13,1.28398820210061e-14,6.88742506495081e-13,-5.41423839355709e-13,0.128731554111641,-1.99576440896348,-0.20916264926558,-1.58835408206469,-0.259173049396249,14.6322940727023,-2.38340560617386,-1.47703534346649e-14,8.96222141028784e-14,-1.08469821615524e-13,-8.33006039296122e-14,-7.7970907983459e-15,3.59181515910065e-13,-3.75925337950736e-13,8.76244301455716e-14,-5.37867917116104e-13,1.82726174076104e-13,3.27868874560352e-13,-9.07950921546119e-16,5.2711808984536e-13,-7.74389423028807e-13,-1.15434090508949e-14,7.32960377504768e-14,2.11736357952548e-14,1.85921604175555e-13,1.22947264280765e-14,2.84792480396978e-13,-5.93978533892925e-13,1.45544266310805e-14,-1.58934040109466e-13,7.08123043209458e-15,-2.41911343421572e-14,8.87482772716369e-15,-2.48867292333872e-13,2.04120222243795e-13,0.000125054840938715,0.000119925949953368,4.79985479509968e-05,0.000126810129214522,8.65808174662175e-05,0.000360246959651352,0.000111097709487842
0.0680076021847218,4.70728057228031e-15,-3.45869166640256e-14,-2.79772949599022e-15,-2.72802613832113e-14,-2.66740839485746e-15,6.22765727875674e-14,3.97390453876767e-14,-4.44358122693783e-14,-1.81138893625256e-13,-1.31746276629919e-13,3.08712809412052e-13,-5.85460083419857e-15,7.10503270801022e-13,-6.98429602184487e-13,-0.0635990465755995,-1.63735174325107,-0.137327282187785,-3.09517358842761,-0.253605622070822,-2.38340560617315,13.2144194367426,9.97924561148484e-15,-1.64648763881518e-13,-3.99409062562598e-14,8.10049472838763e-14,-8.33384816548266e-15,3.18210139228087e-13,-1.60296763655667e-13,-4.92736069604243e-14,1.77652899037645e-13,-1.28308829947438e-13,-1.63155401596829e-13,-1.06181575872802e-14,4.06299044972483e-13,2.14907437548831e-14,-3.16789644646751e-15,1.80091063047526e-14,-1.59586885671364e-14,9.54514990810472e-15,1.11610482141089e-15,9.709491240531e-14,-3.9909102498431e-14,-1.27853080587915e-14,7.40788884702188e-14,1.43321762500889e-15,-1.07512903295781e-13,-5.58822151896263e-16,-5.3334832888054e-13,5.4417920365181e-13,0.000213961519757598,0.00015449405958851,3.32335342482436e-05,0.000247989713374595,9.50079150017863e-05,0.000111097709487842,0.000470206781861854
0.0119479428384467,1.03718625349544e-14,-7.48958390423514e-14,-6.30404461576426e-15,-8.0700862455812e-14,-3.4631930959458e-15,1.42701497320152e-13,1.30226260547719e-13,3.84244932574173e-14,-3.43313144348512e-13,-1.32324981484591e-13,-2.99266713374795e-13,-3.48326559169474e-14,1.52310142779394e-12,-3.18134831831617e-13,2.04975997583534e-14,-1.27342814308552e-13,-1.05025570833183e-14,-3.92134494530952e-14,-1.91760043055329e-14,1.27155400788612e-12,-6.50966516184478e-13,1.51867110293715,-0.672020517342999,0.0230355042113751,-0.549607788705209,-0.119901289760468,0.128731554112725,-0.0635990465763294,-2.53858401194401e-14,6.69503024509814e-14,-1.10033292350728e-13,2.08321509301771e-13,-1.76761000007526e-14,9.97483539256694e-13,-1.13822295045252e-12,-1.08341481896508e-15,1.65607853940799e-14,-6.46938203908418e-15,1.47801533702836e-13,-8.86764500026754e-18,7.49032019609487e-13,-8.01115107377495e-13,-1.54627303842422e-14,9.15013395687603e-14,2.08169614760956e-14,-1.05656844423851e-13,7.21976485147971e-15,-1.43702975432007e-12,1.14139539763644e-12,0.00361051221974752,0.000394899143533703,-8.93151500154513e-05,0.000508472845138396,0.000384430688677724,0.000125054840938715,0.000213961519757598
0.0728596842040304,-6.48529081999361e-16,1.35847821707002e-15,-1.3003649806248e-16,8.10942567437689e-16,2.93965325443447e-16,2.63634600261575e-14,-1.62145687501725e-14,-8.12324064344201e-14,-1.92613261457372e-13,-8.32697036267202e-14,-6.49673624946124e-14,3.29889287621576e-14,1.07537117638402e-13,3.87430732162958e-13,-1.07760917242654e-15,1.350199264104e-14,5.13454920334045e-15,-2.04841445175635e-14,-1.41757163607134e-15,-1.3458773314302e-13,6.74073139293003e-14,-0.672020517342956,6.84054886501146,0.215050109778086,0.334062163300991,0.0599330527393681,-1.995764408964,-1.63735174325082,-4.23760940835315e-14,-4.29782969960577e-13,-4.52402922930658e-14,-1.19029123859618e-13,4.39082612834929e-15,2.87555581492019e-13,2.67303467991949e-13,-8.09223254667396e-15,6.58751282071106e-14,-6.76714624773906e-15,1.82268695816457e-14,1.82977013817534e-14,1.35465369390658e-14,-4.86701997470416e-15,6.64604996405916e-17,7.04606874912751e-14,-4.13511689211299e-15,-1.53201153045965e-13,-3.18413632420149e-15,-1.25709692937524e-13,2.09207580793189e-13,0.000394899143533703,0.000769091024942746,-8.36688361695125e-05,0.000161944587843995,5.30997179905468e-05,0.000119925949953368,0.00015449405958851
