"All","Positive","Negative","Date","Net"
15.2055793296782,13.2449417054733,24.5468187614197,2022-02-18,11.3018770559464
15.1038871919831,13.0052345911485,24.4283256220215,2022-02-25,11.423091030873
15.7630096425497,12.9104946086992,31.3675755724317,2022-03-04,18.4570809637325
16.5950974941089,12.3079582976717,28.526008743382,2022-03-11,16.2180504457103
16.717807633526,12.2320627167811,27.7788054858025,2022-03-18,15.5467427690214
16.7508174839216,12.2902215753046,28.1620378732883,2022-03-25,15.8718162979837
16.3246342415095,11.7023700974225,28.1098940951907,2022-04-01,16.4075239977683
16.4089184669186,11.4751849053275,28.2295587855463,2022-04-08,16.7543738802188
16.4116160626842,11.3889410234581,28.2856170849934,2022-04-15,16.8966760615353
16.3952358197167,11.440250124007,28.1066375625343,2022-04-22,16.6663874385273
16.4027805455134,11.4449191860345,28.1028083771662,2022-04-29,16.6578891911318
16.3623968830957,11.4238140835818,27.7316465543666,2022-05-06,16.3078324707848
16.2905437255442,11.4074862471084,27.7234621589943,2022-05-13,16.3159759118859
16.2412367185448,11.4172201054155,27.2981239540428,2022-05-20,15.8809038486273
15.9409510174544,9.93015315372361,27.2236774875152,2022-05-27,17.2935243337916
14.7226569777625,9.35408472627867,27.1387142577608,2022-06-03,17.7846295314821
14.6858163991304,9.32596005103002,26.4312728173185,2022-06-10,17.1053127662885
14.6252506552156,8.93759228915993,25.7602068091782,2022-06-17,16.8226145200183
14.5468893357693,9.01512220404694,25.5826207106558,2022-06-24,16.5674985066088
14.3038545509656,9.06408860595339,25.5383928242343,2022-07-01,16.4743042182809
14.050421132847,8.79519924418882,25.5466262701232,2022-07-08,16.7514270259344
14.1635509726898,8.81170274156827,24.995084438337,2022-07-15,16.1833816967687
14.0867968784534,8.88996552343674,24.0886008057885,2022-07-22,15.1986352823518
13.580513985179,8.62555384739489,23.8401771994388,2022-07-29,15.2146233520439
13.5930581508072,8.3335438700269,23.8927058809474,2022-08-05,15.5591620109205
13.6148573253299,8.08881261997598,23.9349110295707,2022-08-12,15.8460984095947
13.794926864649,8.1789582259619,23.9977222946535,2022-08-19,15.8187640686916
13.8037626175046,8.17881070696074,23.669577219892,2022-08-26,15.4907665129312
13.9748763957473,8.23575543541203,23.035560346852,2022-09-02,14.79980491144
14.2484788674185,8.28129102443818,22.9761223997265,2022-09-09,14.6948313752883
14.267453783652,8.22137540035772,22.9626638255011,2022-09-16,14.7412884251434
14.4745444161874,8.22873612925436,23.1292905681861,2022-09-23,14.9005544389318
14.7620475686078,8.07039516374812,23.8290091908783,2022-09-30,15.7586140271302
14.9538032907084,8.29716736693134,23.1397523877558,2022-10-07,14.8425850208245
14.8837733676603,8.1455938556392,23.0430893039726,2022-10-14,14.8974954483334
14.8093036278897,8.13073884014827,23.1080205378243,2022-10-21,14.977281697676
15.1091919058411,8.5796468525964,23.2055199492872,2022-10-28,14.6258730966908
15.1359744828287,8.42020169087404,23.1270956194308,2022-11-04,14.7068939285568
14.7452370885825,8.25626433782491,22.7338690964002,2022-11-11,14.4776047585753
14.72462537344,8.23820110754376,22.4476050342685,2022-11-18,14.2094039267247
14.3794209863985,8.09962483089187,22.1327750671222,2022-11-25,14.0331502362303
14.1851123834591,8.04598282506298,21.9978136988272,2022-12-02,13.9518308737642
14.3132957377172,7.93257123717092,21.9509825253448,2022-12-09,14.0184112881738
14.3534561404192,8.0937784118755,21.1983485873881,2022-12-16,13.1045701755126
14.3307223739866,8.10693394671927,20.9482249671637,2022-12-23,12.8412910204444
14.1232924699581,7.91676316651602,20.8318158908243,2022-12-30,12.9150527243082
14.2549605526208,7.92854489938031,20.7159887800406,2023-01-06,12.7874438806603
14.1775245899589,8.09889227179905,20.7275335398881,2023-01-13,12.6286412680891
13.9515527833915,7.58252309555356,20.6663272122713,2023-01-20,13.0838041167177
13.8045528223307,7.58218595664774,20.5480936620242,2023-01-27,12.9659077053764
13.6824120157425,7.53069222464024,20.4359242214953,2023-02-03,12.9052319968551
13.7115306624204,7.63654914094685,20.2678997719731,2023-02-10,12.6313506310263
13.6664711670377,7.51911239758733,20.1115108888853,2023-02-17,12.592398491298
13.5847011152629,7.47668393813785,20.0015220106209,2023-02-24,12.524838072483
13.3336169633165,7.35388753926651,19.7861965772197,2023-03-03,12.4323090379532
13.2376304049358,7.27855317242981,19.7657239957627,2023-03-10,12.4871708233329
13.0712342003636,7.24954217129765,19.4435465263119,2023-03-17,12.1940043550142
13.2812516720495,7.34387065395286,19.557577703197,2023-03-24,12.2137070492442
12.5804328751369,7.37175010743018,18.222243573102,2023-03-31,10.8504934656718
12.6219444675443,7.32918960009269,18.3686534874591,2023-04-07,11.0394638873664
12.5135713624022,7.20425978163082,18.4567116505044,2023-04-14,11.2524518688736
12.5564746590981,7.49058071200923,18.3199446565498,2023-04-21,10.8293639445406
12.6361167325936,7.58524530835326,18.1916815314851,2023-04-28,10.6064362231319
12.5980735963782,7.64539164859607,17.8786762299877,2023-05-05,10.2332845813916
12.5302463043834,7.60459959079397,17.7289506948769,2023-05-12,10.1243511040829
12.5648826021111,7.63019379217545,17.7369222804499,2023-05-19,10.1067284882744
12.4654020579144,7.44020515098163,17.785163731304,2023-05-26,10.3449585803223
12.305013703955,7.43063109882412,17.4295309951757,2023-06-02,9.99889989635161
12.1925428142451,7.26477061972965,17.3072600456175,2023-06-09,10.0424894258879
11.9009984842342,7.4177949046861,17.0449105533482,2023-06-16,9.62711564866209
12.8762480229315,7.40610772921,19.4944840956051,2023-06-23,12.0883763663951
12.4518324455477,7.45993271934919,18.0802765945107,2023-06-30,10.6203438751615
12.9599582804141,7.60844488860485,17.7445418061773,2023-07-07,10.1360969175724
12.70823270855,7.4244315079796,17.4690980894116,2023-07-14,10.044666581432
12.5115974642647,8.32062592507635,17.3836502650805,2023-07-21,9.06302434000412
13.0216820868399,9.79017493912624,17.4027388635805,2023-07-28,7.61256392445423
13.0925024709783,9.09675203488325,17.3565159168273,2023-08-04,8.25976388194407
12.1808710999962,8.89436047244295,16.7436078425012,2023-08-11,7.84924737005825
12.0312073228142,8.89282310449955,16.5772641279641,2023-08-18,7.68444102346458
12.0128359030116,8.89744520921207,16.5836311541962,2023-08-25,7.68618594498417
11.9137184426721,8.81644127179602,16.5170565238072,2023-09-01,7.70061525201119
11.9419423895813,8.85779109711529,16.5059714998994,2023-09-08,7.64818040278416
11.8083156323978,8.64416551646118,16.4003760887186,2023-09-15,7.7562105722574
11.6788893458201,8.60442358175581,16.3584360827343,2023-09-22,7.75401250097845
11.6099315746777,8.44760506837064,16.3438972011335,2023-09-29,7.8962921327629
11.5820398154029,8.51112662169699,16.404769740081,2023-10-06,7.89364311838404
11.6245010989773,8.44549300325485,16.4525880335727,2023-10-13,8.00709503031789
11.6631881612507,8.55012107735047,16.3940422195514,2023-10-20,7.84392114220097
11.5753956683084,8.40863664182352,16.3113084928881,2023-10-27,7.90267185106455
11.5233134446614,8.33916905221329,16.2461281828177,2023-11-03,7.90695913060437
11.5842315770172,8.405324236151,16.2507927378337,2023-11-10,7.84546850168273
11.7110761861432,8.53724047027714,16.1854223712655,2023-11-17,7.64818190098836
11.681513104484,8.5164657711777,16.1262872322877,2023-11-24,7.60982146111
11.5918880579275,8.33409807691846,15.9858933301835,2023-12-01,7.65179525326505
11.5106764410953,8.41819764148959,15.6898650735517,2023-12-08,7.27166743206214
11.2120805150915,8.3444788856363,15.5152501097481,2023-12-15,7.17077122411182
10.9353998902319,8.05851938925371,15.4924000320764,2023-12-22,7.43388064282271
11.2301207117726,8.45324003640245,15.5549929260553,2023-12-29,7.10175288965289
11.234434967862,8.62481520565063,15.4110485923243,2024-01-05,6.78623338667369
11.5406740597173,8.69941497953357,15.1337854120624,2024-01-12,6.43437043252888
11.4019621877314,8.56220468524431,14.9760473225936,2024-01-19,6.4138426373493
11.3829655606476,8.52582336778373,15.0243312821944,2024-01-26,6.49850791441063
11.3675409662953,8.46883299182874,15.1169754245582,2024-02-02,6.64814243272945
11.4862671843482,8.58096798725902,15.1120402283485,2024-02-09,6.53107224108949
11.5229849791109,8.71899160351664,15.0553808568766,2024-02-16,6.33638925335991
11.3717649677916,8.75155848300573,14.8114318850209,2024-02-23,6.05987340201518
11.16505123709,8.80455476778849,14.7408414478975,2024-03-01,5.93628668010898
11.1196382077208,8.59953706503405,14.6678930401295,2024-03-08,6.06835597509549
10.2891820229587,7.90697909538401,14.2518605568515,2024-03-15,6.34488146146754
10.2384513934124,7.95121211387502,13.8036282960679,2024-03-22,5.85241618219283
10.2074938249171,7.79917573118537,13.9111529667248,2024-03-29,6.11197723553938
10.2018557013385,7.92223526372503,14.0176348508378,2024-04-05,6.09539958711272
10.2874157784528,8.54608775554148,13.923881108025,2024-04-12,5.37779335248353
10.2796965739321,8.49419198559534,13.9057933161286,2024-04-19,5.41160133053322
10.177282966784,8.36921884658202,13.8077255300831,2024-04-26,5.43850668350112
10.1569124016273,8.47376063271157,13.8849228720815,2024-05-03,5.41116223936997
10.1426934064133,8.54279769547656,13.9870426151001,2024-05-10,5.44424491962359
10.1434393596168,8.66412841288911,13.8315222410731,2024-05-17,5.16739382818402
10.0708641407728,8.57789715886826,13.7989059733061,2024-05-24,5.22100881443788
10.1273301295862,8.47367775401613,13.7100616284015,2024-05-31,5.23638387438533
10.1843716200788,8.47260461235743,13.6231059945275,2024-06-07,5.1505013821701
9.57965170178269,7.68798558877197,13.5650948173741,2024-06-14,5.87710922860218
9.54568586859044,7.7700573943421,13.4430835621394,2024-06-21,5.67302616779733
9.76087852078482,7.81478220959868,13.521045166232,2024-06-28,5.70626295663332
9.49986367347556,7.682734906517,12.7257949476534,2024-07-05,5.04306004113641
8.9663090728123,7.42004253160364,12.4530647658142,2024-07-12,5.03302223421051
9.02110258611156,7.4014788265657,12.4951182123246,2024-07-19,5.0936393857589
8.44428864088502,6.63592191285861,12.4021650273962,2024-07-26,5.76624311453757
8.32444243808115,6.57132912792299,12.2186629645645,2024-08-02,5.64733383664153
8.31890921391399,6.58311292735179,12.2466491011826,2024-08-09,5.6635361738308
8.21361989444474,6.61675443760071,12.0158468203444,2024-08-16,5.39909238274365
7.56630822009328,6.37307313329816,10.534231712314,2024-08-23,4.1611585790158
