"All.EUA","All.NZU","All.HBEA","All.CCA","All.KAU","All.ACCU","All.RGGI","Positive.EUA","Positive.NZU","Positive.HBEA","Positive.CCA","Positive.KAU","Positive.ACCU","Positive.RGGI","Negative.EUA","Negative.NZU","Negative.HBEA","Negative.CCA","Negative.KAU","Negative.ACCU","Negative.RGGI"
78.8157203488427,36.7681902574369,9.59212708915809,43.2096765687139,7.01912372743451,15.1716209225522,88.4288448486325,74.9265576805041,51.7796063175045,35.4377009772572,57.1731612741772,34.2903860709945,32.9135325911683,32.5068071733061,72.3784438882121,50.0746737583889,65.5235376219623,53.0886809477065,57.0477137442438,42.9238770679792,85.9106231666355
74.5920309227301,33.558596857422,7.16351174457275,35.6772175091608,6.71029724316501,14.8302656056825,85.2005092445243,75.1022907088759,52.4037807158803,31.1684348679377,46.8597019588283,30.9077634524,33.0932095089184,21.1749735223047,65.4767622693518,50.3855693932792,64.927697901254,55.4744427302837,55.7062922989676,42.0021636935319,85.4891729083266
60.7190173674946,32.9705159631032,6.71224641335897,35.3505989315493,7.29610958986364,14.8060123943524,85.812412747024,81.2484690982126,64.6163244960148,48.6334902907492,68.1228648778132,41.7192001331986,37.5543452514749,35.7107887353064,69.4036643572975,50.1350537862143,64.9474851908041,56.9583906586148,56.2859051462506,42.5737975065386,86.5027306126389
60.438169684005,31.603243436211,6.44741871839826,44.0112241166133,8.74661894056709,14.2278234196973,84.2758145276527,80.8187440745389,52.9702661104434,40.0200562580091,49.8541593665341,26.7671726029144,39.6835843904962,43.1815318970719,69.3785955868649,51.9254599187235,65.7625428848088,57.2231392971456,57.1703711243393,42.2961558732154,81.9295215438499
60.387739162046,41.6367891752866,51.8228065964136,26.8600949386521,39.8626123011798,13.4439842056092,87.3113668779862,93.8663297069901,58.0888468594215,57.0624734469905,44.112387637549,58.7169022776326,38.7251722249682,49.1416761906354,70.3053081074251,53.0257802359455,67.1609652916495,58.2903929350421,58.7540574286175,42.4012405863848,80.6287432404944
44.9984710914682,22.5442693594327,47.1919092723973,27.5151455402437,52.6348665838157,19.9816239938143,71.269482911493,62.0883846265625,32.3874058520015,52.801367999693,48.9678299308625,63.1558291137481,47.0351718575539,50.7540734142008,61.1478109150881,45.155322851604,60.3262304060692,53.0266878498803,36.0920849788148,25.7873365370265,79.8746493807632
43.90140656846,8.32529683943473,45.0277960423629,26.7894245441712,62.6394189936583,22.9341745533148,68.551600526128,63.0757540118776,34.0202567670242,54.2718602962601,54.3928919156525,64.987377550854,49.7300103175049,56.5406449845295,64.9841986771027,49.3488272798591,59.5242687916354,53.274088155227,25.5965592763239,28.3855611793694,78.1125030803529
40.4766762667862,8.51415388313281,41.0348203036828,23.0874530587625,61.2245722175192,23.5825562249788,77.549487840869,58.4211841913718,34.2184335077129,55.0108264108188,49.05761164831,64.7776540362884,50.4855940061355,34.4414486443578,64.4008647149274,54.7768908094056,71.7575765376084,55.1612283616497,41.0791498339655,25.4499420470114,76.9954135822517
35.5905547903613,7.18009982231418,33.0809388309615,22.8309476769007,59.7706571294567,22.8705693333985,77.7772060690131,59.0912658892226,34.6464105976682,56.3111611355695,51.8775979125512,65.7846927953275,50.6354035810284,38.6944177796288,61.6320427920712,46.6905329562013,68.1651597717452,49.6495416667771,37.7533621692787,26.8196646316778,72.3964094473002
34.8064488465654,8.40144091330635,38.5095496975926,29.9912797213955,77.2847692926106,16.5999793685612,78.0767755506892,52.7052941480437,38.2673568501047,56.6707712894054,50.7389554251874,61.5528758786113,47.1551130777951,38.3895453766634,62.3202457036193,47.9601249849163,66.4118895165614,50.7943469286298,39.2721930706565,23.8005509469331,72.725535891696
37.9562401158236,11.3257924861569,34.9011266742492,17.7283599641037,71.4918824399828,16.7441679244708,73.3021987747216,61.9398650720301,35.7281929329927,57.8272406909848,51.9309151316105,52.002765835744,47.3332550231011,35.2822866516412,58.5482495290717,37.412176689761,66.6650101556547,47.0397331479072,46.032554751409,25.9413105214931,71.4052587151027
28.7127293703682,8.74053019975216,21.2363125811175,16.5972653172242,69.9412001987117,16.1950051525031,67.5746406655895,48.3613887762838,53.6765516770028,33.6248104482583,56.9815019319449,49.9022467191604,38.8671695520471,25.2138443269743,64.7860017085558,39.6712982179219,69.373325171807,52.1233630450992,53.9384793480163,26.979920265765,70.9823498687964
28.8909108707308,14.6210346393822,21.8055525452677,16.7755327200276,75.9945020098824,11.5375283723155,66.4966035342351,34.1692096380504,24.4096173362967,26.7138079324244,41.2202367926113,34.7463042202305,39.8688928539505,17.6057206199425,62.9797829132338,42.8983091685239,69.7658435274357,50.0560819313624,28.141245265958,25.9881703366727,70.7191013057379
17.6761739881512,8.32773040021569,42.1952275632952,15.7187900858167,72.8632166552145,10.9756402641894,58.8233980194555,28.884652261524,15.7259676597384,34.141140964341,18.562956103802,36.1566708169144,38.5156460373825,31.9626559890905,67.7007208837112,42.0724904880788,71.1222350813382,53.9519881439396,33.8682522113535,28.2454581453639,66.8709360501999
17.2970481252315,7.50600202885551,39.0616784023235,15.8419950981084,68.5174362270116,11.3140251007138,57.9332700716188,28.8606563509709,15.6799149412255,44.1375759196673,18.4532116906937,39.695330402013,38.4818709618294,26.9719879656422,69.1819442174743,43.9259470522554,72.1355145724106,55.0633245153919,35.2751776249648,29.0061980463875,66.9280627697997
17.1835148341362,6.94199188931835,26.5892612821735,17.22034959089,63.1761922439297,14.621505634562,59.2001189529804,29.4153323402111,16.8723428843716,49.3747775891641,18.5507783170104,39.8032148873885,39.9912620501233,27.6041527686973,70.718049241948,46.1369594147267,73.4014360794741,56.2391822157475,33.9315502417772,30.2128354265693,67.0032557184532
17.2588833631902,6.88784415749769,29.9789184561342,19.0409599937748,56.1551212476376,24.5097453477133,52.5954196582218,29.9736979052792,15.0191126360084,44.0337175251764,17.9495349852773,32.2333285109968,43.5622539034816,27.2785571014109,62.6727759248846,36.9215740605413,60.8105429188112,48.4818794781601,36.8963700491257,18.4357257859644,73.4436917124944
35.8964633057096,6.83010134818427,33.3180998597959,16.6118050729406,55.6882565862102,20.2164482704534,49.0505621775804,39.0022763092131,15.0718187057678,42.7880954874928,21.7229130570069,31.3096119160133,45.946963189419,29.3499888875456,56.9597098656283,33.9694504921712,55.301282620646,38.7809993417233,10.8522295282206,19.5052620262467,62.8996544274012
36.0477308629369,6.74861181028746,33.6490445704799,15.5709686498401,56.2485689721911,19.1182360016152,48.9192178711167,40.20532207754,13.3987812181111,42.8297307249054,21.53815423649,31.8750189878632,46.0815202852297,27.7771808607145,54.9771865770304,30.3281459769691,42.2222288500551,42.0617650015418,9.91761794291514,20.6574023702981,56.9151397864185
32.4711140791375,7.71793195985368,35.2491973428068,15.8528073056332,52.6513301603136,18.46726651743,47.3617113674198,43.1721955889069,14.5633157349629,42.8688242139952,21.4522144070591,31.8093095337909,47.1650674425467,30.0734336556111,57.4378962714984,29.7345973064051,52.6453014380051,43.5423872341565,11.414387510188,21.5599457424561,56.6142657344354
35.5589900743907,7.87558369864807,34.55656008256,15.7866133010656,51.7581138256276,18.2900489738555,47.6590673969309,42.9678858076181,15.1217503504812,40.4043345731113,23.1944062863454,31.8929322688139,47.3284354232556,29.9214684072265,47.8430422584763,28.9590413707323,53.8149957958172,42.1858893632583,11.6059820148187,20.448309352234,55.5583109659525
37.335765575239,7.97725740613385,40.6726931260259,15.8210757509976,43.4211054563068,18.4452584693936,54.2364972248703,45.185384970322,13.1356695108101,37.4948141728817,22.9962455292026,31.2314750748487,47.733472410147,37.4683492121271,48.0570409914552,25.5980125135293,54.2577186371632,41.3031027642135,13.1393948070557,20.6995459430147,52.9934998322003
36.4231622804136,7.92951114223786,40.3897759294884,16.2248777934311,43.4069724004375,17.1622652021021,52.689625067347,44.6344672118502,13.82754292446,34.122656902054,23.0132297110213,29.0147905816625,47.7736222391286,38.3730486496804,47.2708973961862,21.5961986038,57.2987729742964,45.0204634007251,16.9623827627516,22.4767613939807,50.7971250840409
33.8022376884767,9.64266758902547,40.3354740668881,16.6344280693465,41.6768487086879,17.3323118991717,50.8959544498921,45.514729986382,12.3993092330446,34.6842996067756,24.6722363808324,27.3177589449867,49.6125274626652,36.1995681724798,46.6542625519672,20.2562810807981,59.1057979428821,44.2404063984654,17.2929183301946,22.4478043146048,49.8477846769445
35.2329967412298,9.13232808719346,40.0736615895073,17.2788085503225,41.7156666429847,16.0109562680188,49.2020305186208,43.2698631491152,12.2745632861983,33.7743594864171,27.6040498301641,28.0822504886405,49.8826372637019,36.6135085822189,47.6289268351332,25.0747355891246,59.2238297029424,43.0709817995401,16.2015556660609,21.6285254826755,44.6601329195308
34.6056090277683,9.9035759429064,40.5389676429372,17.2477782614291,40.5213114684252,16.2302213520358,53.7619109111906,38.4738516217153,10.5724396312847,33.9876429790884,27.5914612790885,27.2553159948095,49.2723175873328,45.3187196149204,45.676988984086,24.0897507848363,58.9345373553608,45.3975048424735,18.6230634047969,22.6334836148369,44.6593818198031
38.3364326287341,10.2829706877767,48.9604060222061,17.8861194289985,39.9229615707149,14.7832540864601,53.1257254333926,38.1290486731771,13.6301344610779,38.136343923255,26.2963606548593,28.5275688839571,48.3285285132062,42.2964197542033,38.6420177594503,25.0204795909942,60.6900781503731,46.1700332203096,21.5727627871749,23.3501353802544,45.4204660695864
36.5502430479938,10.8017539965988,49.8362537154686,17.963116760831,36.0791806709728,14.5176635416512,53.1591558756375,33.7721501036676,11.8440196927258,38.7170196068194,27.3356989305187,26.6562048204604,48.6423534438151,42.78099658941,32.4548726528836,25.1966775107585,59.0808925436272,46.2884387305564,24.2860053135504,24.4667046717953,46.5177139939438
35.8390486272845,11.2698232113048,51.6729398769775,18.6053003240085,36.2959754424926,13.1705464644357,51.1965645084057,37.8568017824846,11.581289096832,35.0269692366088,28.0549528590881,26.3541275487766,49.0161853717014,37.6171934191538,33.9198380571989,25.0438430756803,61.1306196731466,47.4083944970383,24.8382132286643,24.3635813407982,45.7843399843788
35.9010013027438,10.1743373161303,33.0141018575694,18.2141744875545,33.4275992895372,15.9697820170598,50.6446176032456,39.3876889286383,12.5928874488086,35.6781377132768,29.2267554562781,26.4243017784265,54.0544912625759,39.1663862465429,33.2536099167672,26.2089101901483,39.9923006704475,49.1508867406271,30.2815999041337,27.5438241594343,48.4655621622004
30.6200209196738,10.4373467372713,48.7509884362533,17.0511927266452,33.7757229028501,15.580806846051,50.5164850966579,35.902714950192,12.6337018058094,52.2694674424135,28.5881395355443,30.4211969357712,50.4967550601179,34.7043783554349,35.0323124123065,24.4123226192385,38.4041328340544,48.6433833768849,28.8379996668678,26.1319325785758,46.3340214457893
31.4800722531121,13.2038455653949,53.7460240041407,16.8798847966399,28.1386075000356,15.1705901229818,50.6124376434764,36.0333962580648,9.65319656507383,51.5339580295519,28.2671191047871,24.9785662214521,50.3538768275272,35.157395178861,36.9719015823084,25.8488707045338,19.1439590543898,49.8038972803046,31.6103172187691,27.7955075069178,46.9434963562051
30.8908091960423,12.7278155591979,54.5731314885786,15.9742279013285,24.9455728864708,12.9461022664638,50.4936232699709,32.9899680911049,13.6372504096535,51.9148820961027,24.0102397743347,27.1888014055638,49.0690395027986,31.4311946872168,35.9570762586001,25.9019623276065,16.6089406006492,49.2623998095836,29.9269957615781,27.1879535835554,46.5328087987053
37.0075701679447,8.89215925550259,52.8838078736238,15.8207752820098,18.9190612019601,12.9130232506172,49.824701488413,39.8227037306275,15.6732732916225,52.5813701078975,22.4774854070909,21.3466930617751,49.890229353059,28.5915704967013,36.7654947063123,24.7847007017227,17.576134524501,48.1672353197481,29.9679229344416,23.9161675340223,46.6384028297247
36.3951874308278,8.91059336769294,53.5243332850815,15.9369903320837,17.1597769228439,17.1972749483784,41.5975554738396,43.8008897849845,15.5154397712762,49.5451007276506,27.5937518246303,21.4317088872774,52.651346471866,33.7875295937716,36.1445024497715,26.4962868925619,17.1713581348994,47.4901396290773,30.4643700701302,23.3793306350652,41.1811772432143
36.4506458799062,9.02998960146804,51.54398964655,11.2695229961428,17.2481752960401,17.2971729329551,34.1187918982262,39.8220401129953,14.0718802538628,53.1637455112966,17.3662582039111,17.4901244519236,48.4274487895726,23.8174109004626,37.0554184919353,26.8143490926101,16.4990034890013,47.8081097712932,32.4098469554657,24.7942652512701,41.2466010842461
38.4924654560151,7.18916976064584,50.5511846105592,11.9189971604747,15.8112521439309,15.9349495110475,18.938123566395,42.3590509739301,11.4239620263426,37.323402458982,22.6531255655928,11.2014164491742,49.8102824331689,23.7887296618885,35.2580327542962,28.6506459775757,16.8288492193219,48.7842478979566,36.1463788757529,26.6844553505716,42.6948433422309
37.682347827042,7.05696563032701,50.2323651336571,12.0959988559703,15.6508932926702,16.4185445916884,18.291935425706,38.263364085432,11.6650864259007,35.1567289042394,24.1632728811514,12.1710723377533,47.8747434055192,21.7526367797657,34.0335824652,28.408152878349,17.0586270623373,46.2360958497553,35.1195278010114,26.6477304747311,32.818138790309
40.5552595222582,6.14905791116319,51.6911550819128,11.6920305285962,13.9714856043613,16.368633382174,18.7293554777707,40.5458029631756,11.9900367457066,33.4773353752646,23.9599458636531,12.410753224026,50.1145515853322,22.4569980573246,34.0387383468352,28.4275105015691,16.7837249978987,46.9809927929363,36.5291319823324,27.8276430832233,33.6551367126481
41.1052116164424,5.11071788170308,50.5694911453937,11.6859800939156,14.2376243064383,15.8130488332471,18.7911568375235,39.0270186117424,11.3608410361065,32.5265470193343,25.349678248761,12.6954217552101,49.2643812637089,19.6821893479074,33.2847826348623,30.1534643064684,14.7735338015871,47.0685080148077,38.2085047881218,28.6991754139655,32.7128360993695
39.7678300344625,5.06315087749019,50.3973943893878,11.7163965519315,14.0928684095053,14.6651018024259,18.406067624226,36.5628812823336,13.530006254842,32.7176134125688,26.4514261197958,13.865547542264,49.5202193874221,18.2170788886865,30.9896997360884,29.7396629298595,14.6095156641326,46.9839144723259,39.4678205864806,29.6331076547882,33.2781549299677
39.0807206384443,4.9590555661118,50.2589581685274,11.4514108253301,13.1463933282361,14.760179510575,17.7793266762914,33.0588419096963,14.0580751205015,33.9679692470785,26.0823430397121,14.5643202210904,50.8006371631625,16.7244214546058,32.1946028261894,29.2867947833813,13.4518868553048,48.5809684048739,40.7836980320366,29.0639926354804,31.3220296516347
38.6741988405238,5.29797593918758,50.2803898871562,11.2060849613475,13.6454911385672,14.8202258915071,18.3103772077016,28.9190148375279,12.7485370436535,32.4343603766533,24.4677501797396,12.7963815632002,47.9827383114392,14.8584212404611,25.6431015378243,30.0716792713765,13.8119805483502,49.0722572599364,44.331062664612,31.4531380110068,30.6534593971808
43.2110949559547,5.01752075573752,47.8754246588566,11.1588174793801,13.603507768385,13.0434906878625,18.1599355364789,29.1943382282694,13.9762872654961,31.6434563671615,22.6496630596758,13.1181275809207,43.5053869792378,14.7122822809844,23.0961536844553,28.7221073652508,13.5966057885807,47.759913294081,37.2879346131731,29.9530619178764,30.4572515018189
48.3233988260137,4.9317938254286,48.0387925176324,11.0584107257696,13.7431662449238,12.0916658628025,18.2681428162266,37.2317804506144,15.0453804079869,32.1218978862544,23.7656827872433,13.8724114288223,43.6432776349368,14.4789893944405,23.6705335962146,30.2183520909807,13.7826271438149,47.2618094939946,38.2849498242765,29.959016400816,30.1792573957943
48.8727929889017,4.74835667483876,47.8117769890714,11.3577279775117,13.5793243569491,12.119886657139,18.3255508774575,38.3344532109853,12.9138808573671,30.9486924643185,20.1702893262848,14.4513120475442,42.6373017836863,12.8054748475742,23.7856331608672,31.8334454034594,14.5958043242565,48.1410827322161,41.2844309650726,31.7980366369058,31.1288896559543
48.4164246273715,4.71386865128161,45.1852347701463,11.0560557860085,12.2766961669709,12.2618500919577,16.2121827525134,38.6980931248448,12.7539332605782,30.9722189419909,20.5816290201765,14.2971402182344,41.8578320446084,12.9031422250685,23.80462445847,32.018690869834,13.4317078275134,47.5137916319787,41.9959002314448,33.1123144769108,32.4659974011738
49.1748995793547,4.49294907515341,44.5679422221471,11.0842806280536,12.0904700501686,11.9542087996026,15.4012177878436,37.6217959555089,12.6124229900508,30.8480210775242,21.0953270475944,14.9691596797401,42.2979130711724,12.3301890099827,25.4815761248945,31.7664981447838,13.5890262012526,48.756156908207,44.2919586313679,34.2538081265813,33.5552361533077
49.5727347430393,4.40076229240512,45.1036177125387,11.3311847847385,11.7764988634594,14.4915560896633,16.1798515690423,36.8244814692505,12.7818768594203,27.4122612810017,19.812552920311,14.7258194283514,39.6988726775762,13.4888923164651,24.7904755744852,31.9480533707316,13.5750776668641,49.6714151027932,45.7543531584203,34.598488475477,34.765957073962
37.5597594096971,4.82176913514332,41.3503234337796,12.4461658661221,11.4250458425923,14.527526073612,16.6610845038112,40.264911290234,10.1927967056545,22.0430611001723,20.1030046223761,13.0589450712442,41.1666864680972,14.9342706493492,24.0191315577648,30.1638658053252,14.4822896754076,48.4534902886474,44.8499245363986,34.0341099435698,34.1891571293826
37.6000515841722,4.73250864396948,40.9924987607172,12.3943012758015,11.8462348847283,11.9197934036166,16.8987989386909,42.1963979258563,9.65794727324833,20.347975901161,20.6511328633429,12.9535884808089,37.4154778670088,13.8633613617262,24.1682698908586,32.8619914984744,15.488097183916,48.4932754097004,46.597791976174,35.0577935845899,33.3462263914275
37.5094042290903,4.4674586039396,36.8824233329031,12.2593811920718,11.9388214617648,11.988863641133,16.6169107173417,36.9506628974775,9.66890854444623,16.5741476462829,21.1764807171668,13.3480821725002,38.2902995718937,14.236953028544,24.4178666785158,33.954059215715,11.1283405387814,49.2246300130333,48.9937396454159,36.8244950759151,34.6250151732188
37.4086354627559,4.43722309425153,36.9065096191823,12.2423019094824,12.5272121264978,11.9311783232424,16.6299288356255,34.5709443772872,9.99583136948308,16.1292713776729,22.5616119604498,12.97947406437,39.1428130307139,14.2696293412923,24.6302930685188,34.3333560503672,11.2707672964475,49.8097459623767,50.0485396913577,37.2516101287903,35.8099116286776
36.9703236123797,4.10837787782641,37.064909481447,11.7964417127961,12.9820151088247,12.0658457938755,16.6641286464308,31.545288324777,10.0012519484418,16.9619577870715,14.957912288175,13.2087638737395,35.1161585551109,13.7786634362974,24.6070766777072,31.6004199797873,11.7777490993011,47.8689081531325,46.3234976566457,35.5214279107544,33.6067871139503
37.1215073366538,4.16299243004049,36.7771471269727,11.2671092309794,9.5824232304973,12.6539381440198,12.4695592433545,31.8756579504872,6.87349415695267,15.7007140579725,16.4635950319736,10.1641125895995,38.0554572701787,13.548137874366,25.6278942068024,29.6629850025246,13.177167340502,51.0243071573825,45.8631883763809,35.4865268073411,32.723553819461
32.8228768810167,4.35951413032022,32.8017867425106,10.6942825036922,17.9572476940161,12.6398682450689,12.130154122935,28.4307847671847,7.03770036338793,16.6989213809461,12.8943436286075,11.0157590662786,38.690301040204,13.6001557810005,17.8006280261215,20.8319577664742,11.3747260130803,53.7983100522321,50.512441558726,34.0727935782505,27.4086840759395
33.8749525776661,4.35557067397284,35.597994992519,10.4668298533102,18.1880905710322,22.0372547707702,13.921251434541,28.9272749149849,6.79168924163744,11.717451671611,13.8422363852794,12.0064782937723,40.2468913281325,13.9438675787971,17.7119361306197,20.4360926991625,14.8984294458912,52.9164150002155,49.865484115809,39.8942766613576,27.3966049717844
27.5051767689532,4.11288093264582,5.53874068740235,11.0827948157986,12.2016238795165,22.6410527563713,13.4347168820284,27.4469478662619,6.7164091404425,9.7657524263508,13.7674165989022,11.5068238404841,40.085576600103,14.9454241542409,16.6309785796376,21.0008251295692,7.33491629105384,52.0695020080297,47.6656012643142,40.9056321328287,27.9039565588751
25.5126698118292,4.14723013500195,4.93230492921801,12.666633503214,10.4984269409505,22.980469427802,14.495318686277,27.7436415795424,7.14711136602503,9.40610609316952,14.3392997173342,11.1824346618511,40.7955752173386,13.3711586938003,16.6711193060282,22.2468620151402,6.953546485409,51.8545943209324,47.2094876796699,41.3601519298118,28.7129923381027
26.7142482237825,7.68840776325054,5.33055861786653,13.143085969798,8.78193087381161,23.8383311644811,15.2708476340316,25.8920944604016,7.50705442921976,8.8337928250053,15.9870556708313,10.8588732944323,41.5357155788226,13.9017429213112,15.7258241906862,27.8769102671546,6.78434933113062,50.0907663477185,45.4688954323872,42.07422610578,26.8156263801388
19.3610954041277,6.25508736662429,8.47270140437623,20.7853357416917,11.5209060661263,19.0010648698499,16.3003982655313,23.8582566151377,6.57532099246701,11.8621204656397,16.7264991231826,9.46406180890234,40.8155667513834,14.6434408185106,17.207658276145,31.7597642665424,7.04573734863493,42.4594214783434,35.1104264751776,35.8288792228768,23.6516374500205
19.210986123919,6.14317558609289,8.2323199853087,19.2113886388632,6.12674583045845,16.9884257034361,16.0095351921353,22.4085910652253,7.94811056608338,12.0781077450677,16.3381986613195,9.36081799939138,37.7816840459452,14.3608512661044,15.4921491352794,29.6070756833651,6.68116349655785,42.8900078247466,32.5586958323903,34.2517840763508,21.8786791284246
19.1597365332527,5.87529462951489,8.36130068415438,19.2966417240642,5.92792948037028,16.9193815556651,15.9876800106227,21.1830415126215,8.08336285186992,12.6567216705531,14.1001322611514,10.2646318505903,38.2460316342421,14.3864550861626,15.4443128578816,28.9053617013444,6.75094906993895,43.1492564488444,33.3891168574849,34.5843343933539,22.5445202868616
18.8588002656041,5.82717243839594,8.37511258506692,19.5850757124491,5.88341811694663,16.5386314589122,15.2952448487055,22.1133140091113,8.10272835923222,12.6469752115454,14.769402301453,10.8974124010057,38.8455840807648,14.1443773073475,15.3077809380276,29.0596102655565,6.90498916984492,41.256395251728,33.3532273532868,35.1190576165325,23.3607533890712
19.0254834277668,4.93391738626604,8.37166680634165,19.826769051519,5.3576280066859,15.9711657256369,15.2845704589484,20.775307180375,6.85365943944018,12.2345310672261,14.7572848949143,10.9285107284335,38.735891697995,14.1901419890839,13.4490700055363,28.5193828439182,6.68974240563788,42.4055054245483,30.1958841599665,34.5052305357756,22.8779687139522
19.0593569422849,4.77293065488195,7.95666770078295,18.9988017889625,5.34057414828295,15.5873064441978,15.3840174027238,21.7269190306814,8.13750103844195,12.3148855687483,14.2812864044696,10.3243147477418,36.3080491031053,13.6077223973627,13.4531460160269,28.9834774872748,6.98158103725206,42.8832346585254,31.3241915957418,34.9723823909717,23.7653758378168
19.2455399363586,4.83110932037507,7.92476192587963,18.7646288678332,5.34568710280046,15.5612427460965,16.7794295032975,20.8616488222679,7.75726835713412,11.5524216804927,15.1361947563089,11.1714999218782,36.0339976150205,14.4213125258451,13.8348065332151,29.2968010821372,7.1055544902594,43.5088760156227,32.2369302447215,35.7643824917713,15.9704615290138
