"","EUA","NZU","HBEA","CCA","KAU","ACCU","RGGI","EUA","NZU","HBEA","CCA","KAU","ACCU","RGGI","EUA","NZU","HBEA","CCA","KAU","ACCU","RGGI"
"2018-06-08",-32.2558183899849,23.5026340114052,-3.07624266161428,30.4941972140841,-44.3793167663412,79.749803948377,-54.035257355926,-57.3526503166951,95.7860187945397,-11.9484382143957,8.6935388764045,-49.4832087816321,58.1787341235392,-43.8739944817605,-39.1030680079174,7.53117920036598,-29.1062752355861,-12.670054083081,23.9662603335195,122.247202882114,-72.8652450894153
"2018-06-15",-28.277670791229,16.1264316670547,1.25947534300008,34.8864858136053,-48.3225869898182,89.151118716479,-64.8232537590919,-53.165845097955,69.2345049678065,-8.35434517626587,25.5275902272429,-49.4344965012839,38.687477383317,-22.4948858028616,-35.9826803635022,6.69071673535797,-44.2462372508675,-17.2016011624733,-22.8858849089199,185.647675728889,-72.0219887784837
"2018-06-22",-23.4267544364888,22.5614358808126,12.321487095996,42.553505529268,-48.4035085494214,63.4728361858383,-69.0790017060048,-53.9309978276175,78.7304624562611,-10.2246391251763,13.8695745844058,-51.248703327476,52.3355970721782,-29.5312938325753,-41.8235159211373,34.8630453002138,-35.3733130794218,-12.0672294694043,-20.1321509085962,140.998047205354,-66.4648831270083
"2018-06-29",-19.7290590103232,24.1820305075362,7.17061417439083,29.7586735538768,-69.3814398920439,95.4311464522974,-67.4319657857342,-47.0610492412735,60.0967497034663,2.20646876702388,13.4762676018079,-49.317377008415,47.5355905929033,-26.936650415513,-44.8497019885126,24.8606376333243,-32.4102880227392,-18.5915781927161,-22.3829485468985,158.913640245314,-65.5397611277722
"2018-07-06",-18.3469881547266,25.017991124629,3.51875325881375,46.8220472550779,-59.5174477768034,61.3067645506769,-58.8011202576675,-54.7805251002467,60.4998024737686,-8.88378219144383,15.3198464038879,-36.9573257372944,48.6536465531142,-23.8516624017858,-35.3426566809217,42.4035733322754,-48.5963799093386,3.6753649178434,-24.2838094771178,127.595580575563,-65.4516727583036
"2018-07-13",-10.1716769714507,30.7586044990872,10.1314084622119,39.9155790062877,-64.3484428039678,46.4136855427168,-52.699157734885,-43.3640862932678,9.78717541400864,25.6967323101068,-10.9780634224628,-42.1769661880986,70.3155843650033,-9.28037618528956,-40.5371662344209,42.1039223421881,-51.1820813200513,4.8727306090784,-44.3738949011818,154.921588926976,-65.8050994225884
"2018-07-20",-8.25942664088231,25.7406380121199,-2.22636825752167,42.9074949504297,-70.7934400328033,63.5199733217799,-50.8888713531222,-27.7137639457359,55.4382442960662,-9.46136746157342,-3.32299144861123,-24.4326210904021,16.6568604578352,-7.16436080757881,-38.0151244142678,32.4830840508751,-54.948843311063,6.68878817234459,-18.0260796801482,136.462956758297,-64.6447815760376
"2018-07-27",3.30459909758631,43.6840764991663,-23.0429050443728,45.5187484403384,-67.1640914767402,42.1971536317821,-44.49758114776,-22.5253597225272,47.4036058480192,-18.5090656436387,43.7406713600445,-26.144010045706,-3.50353624090958,-20.4623055552822,-43.6782062224084,42.5230105308055,-56.744129384961,4.06859101073737,-31.5822863579475,147.395439515706,-61.9824190919315
"2018-08-03",2.05067785455451,46.7969425345237,-21.7426268013935,37.5814283619654,-62.6815224815249,40.0926527188319,-42.0975521869569,-23.0260777794451,45.414582667836,-28.5162531498213,58.8882386339158,-30.4956675102308,-5.92602266410912,-16.3388001981456,-45.2189165191616,44.0092227143484,-56.9810088917957,3.92672160349332,-33.023075126394,150.012146132598,-62.7250899130881
"2018-08-10",0.82148260510856,29.0993227712994,-0.917475611440768,32.734604572471,-57.1181915470373,38.6740777428821,-43.293820533283,-23.1887744695027,19.1853663525107,-20.4552672071488,77.294667034655,-31.3756251709721,-4.46649278945092,-16.9938737500913,-45.9008942836411,43.8255630663538,-57.8672226161624,4.86980019592371,-31.727228066966,149.417129122193,-62.6171474177007
"2018-08-17",3.42241136790022,51.9209703106944,-16.9295242776782,38.3115146847365,-50.7423714741098,10.8756161654725,-36.8586167770156,-25.7796844462466,54.9738956159069,-35.3000892014038,64.8888175591747,-23.2955482566081,-19.3554197763235,-16.1319714944995,-39.937550550505,38.3707230011252,-46.2927269361578,3.97349686264707,-30.1611668914082,140.822261960698,-66.7750374463993
"2018-08-24",-18.8332127608918,45.2625182836916,-19.0470661091248,48.9000776419278,-50.4707006934471,27.30857825959,-33.1201946217457,-34.3695634160619,65.8127401758195,-34.2831899456713,57.8254497287518,-22.04645706181,-15.6674421627078,-17.2715373183203,-30.3688832833949,59.3815532552331,-28.556480549404,19.510413679768,-4.40701605477211,41.8253382332168,-57.3849252806469
"2018-08-31",-21.9385745181635,43.0290001727373,-19.9440862010362,51.932783760864,-51.0329806176331,30.6761457519542,-32.7222883487228,-37.1823573482664,68.2581437518679,-34.1278330642593,58.1550608431429,-22.5400467119572,-16.8672755053536,-15.6956919651743,-26.7584204347122,64.487926006756,-37.4665644710375,22.5777107442259,-3.01086710830032,31.563294591333,-51.3930793282649
