"Date","Market","All_TCI","Specification","NET_value"
2019-09-20,"CCA",9.61312902730598,"NET_all",-0.655086190526578
2019-09-20,"EUA",9.61312902730598,"NET_all",-7.48343347225941
2019-09-20,"HBEA",9.61312902730598,"NET_all",-1.03612738734074
2019-09-20,"KAU",9.61312902730598,"NET_all",1.81298760827622
2019-09-20,"NZU",9.61312902730598,"NET_all",21.1374028186499
2019-09-20,"RGGI",9.61312902730598,"NET_all",-5.30083891030166
2019-09-27,"ACCU",9.35532250140515,"NET_all",-7.07687393165622
2019-09-27,"CCA",9.35532250140515,"NET_all",-0.53853878436075
2019-09-27,"EUA",9.35532250140515,"NET_all",-7.03987932237124
2019-09-27,"HBEA",9.35532250140515,"NET_all",-1.20343292392809
2019-09-27,"KAU",9.35532250140515,"NET_all",1.49977202775373
2019-09-27,"NZU",9.35532250140515,"NET_all",19.0282248538252
