"Date","all","Positive","Negative","Net"
2018-01-12,6.90418848992632,4.26747951167154,11.6667144530078,7.39923494133629
2018-01-19,20.0238416118422,23.4647608648708,17.4624462548513,-6.00231461001958
2018-01-26,28.0982645984804,36.1823420039966,43.9221067149543,7.7397647109577
2018-02-02,32.8365298986361,63.5573317032871,45.6282772391939,-17.9290544640933
2018-02-09,32.7202122565225,64.8075246182546,66.3728625226793,1.56533790442462
2018-02-16,36.3984393366579,64.8045962829523,68.7570043436875,3.95240806073521
2018-02-23,50.999345508769,56.8920554410127,68.742590459915,11.8505350189023
2018-03-02,66.5316798022599,63.8947943230788,68.6361329838605,4.74133866078169
2018-03-09,52.7578584244231,69.4445757697666,74.0615191141305,4.61694334436389
2018-03-16,47.6982031703285,69.0451528664011,72.5852241824616,3.54007131606052
2018-03-23,50.2166538195841,68.946053908694,73.502206805337,4.55615289664303
2018-03-30,48.1122003054934,68.5737315801636,66.3568674516462,-2.21686412851734
2018-04-06,47.5123569901295,52.2168495379301,66.4902915293444,14.2734419914143
2018-04-13,48.0444877425349,55.8570760173934,67.6802633885663,11.8231873711729
2018-04-20,50.9119699370619,73.8865598729242,67.944044151799,-5.94251572112519
2018-04-27,49.6819596391569,45.747892923795,62.8732587739099,17.1253658501149
2018-05-04,46.1587723547149,45.5413157289321,63.9495824430261,18.4082667140939
2018-05-11,44.361401785656,55.8617648275079,64.4889100790526,8.62714525154474
2018-05-18,45.3317387157388,48.2390020719224,64.2355189203136,15.9965168483912
2018-05-25,61.643571404772,63.6222129498857,64.197002877005,0.574789927119333
2018-06-01,51.6854326689206,52.5179722836691,57.8645629646962,5.34659068102705
2018-06-08,45.4726332521036,54.9703496864454,59.0509847806392,4.08063509419384
2018-06-15,45.63469856165,52.1303021268464,57.0084805429748,4.87817841612841
2018-06-22,41.1193723618882,52.5520160219165,55.1890058448335,2.63698982291699
2018-06-29,44.7957815919038,51.6434907295838,55.4034611311796,3.7599704015958
2018-07-06,40.5375794989406,52.0963465840616,52.6550584152233,0.55871183116173
2018-07-13,35.6302283215032,44.8942966419726,55.6246674565538,10.7303708145812
2018-07-20,36.2410273260704,33.4642284002203,52.7019823134738,19.2377539132535
2018-07-27,34.274961308466,27.9836760343616,53.9067125634689,25.9230365291073
2018-08-03,32.9766608628174,30.1898996745867,55.0319821119182,24.8420824373316
2018-08-10,30.9740422706585,31.6855139194355,55.9058110250984,24.2202971056629
2018-08-17,31.6703442380957,29.1216166299898,51.2726380471191,22.1510214171293
2018-08-24,33.2462807177591,31.5112716318963,35.0337504754814,3.52247884358516
2018-08-31,33.0632372574835,31.3277659486722,35.0524152905176,3.72464934184538
2018-09-07,32.0709672516805,31.8834081574431,37.8926096459693,6.00920148852618
2018-09-14,32.3036934092415,31.5045508969528,36.2236047858493,4.71905388889649
2018-09-21,33.2818940916241,31.2190051181735,37.383738082781,6.16473296460742
2018-09-28,32.7697669367625,30.6250698815261,38.2580019533793,7.63293207185323
2018-10-05,32.1445002453897,30.1452279294512,37.2188212103174,7.07359328086625
2018-10-12,32.0321461675183,30.1276922655169,36.7636081268201,6.63591586130324
2018-10-19,32.5544546908581,30.3153698726897,37.6440229366864,7.32865306399665
2018-10-26,33.9791291561259,30.6399991510825,37.3367232557041,6.69672410462161
2018-11-02,33.3493886571083,29.8755999039451,37.0204676728687,7.14486776892361
2018-11-09,33.3628586654195,29.4175265713581,37.6614564731863,8.24392990182826
2018-11-16,30.2024100265953,31.3880792381006,37.6509310592335,6.26285182113289
2018-11-23,31.4068526101134,32.1383313684029,36.7236070463036,4.58527567790066
2018-11-30,31.7181442351812,31.091483077651,34.4978272506889,3.40634417303792
2018-12-07,30.6406402268646,30.0727106154627,32.9054026639371,2.83269204847439
2018-12-14,29.6688641027721,30.5465699796982,31.7072991195724,1.1607291398742
2018-12-21,29.0042857461643,32.0859032538264,31.1831747245623,-0.90272852926412
2018-12-28,26.8299876602431,29.0787140205451,32.0140966473219,2.9353826267768
2019-01-04,23.8308264004125,26.3842487336389,33.461454329036,7.07720559539709
2019-01-11,23.623342692853,25.3612136669871,30.8541022054489,5.49288853846183
2019-01-18,23.8537863139683,25.7887479983603,32.3999989740029,6.61125097564253
2019-01-25,23.5661081548167,25.3466022802632,32.6127665641102,7.26616428384703
2019-02-01,23.0722379262996,25.4933152190549,32.4353901986145,6.94207497955956
2019-02-08,22.6428983187034,25.437649813765,32.5151543210864,7.0775045073214
2019-02-15,22.8045363736398,23.6335446721448,32.2934485289527,8.65990385680789
2019-02-22,22.7019423281232,22.9390165039054,29.9727004953711,7.03368399146571
2019-03-01,23.3012637860664,24.718072030647,30.3703852576711,5.65231322702405
2019-03-08,23.3594791553332,23.8083492659156,31.8211511296663,8.01280186375074
2019-03-15,22.185286696222,23.9340566282812,32.084571371584,8.1505147433028
2019-03-22,21.978142886881,23.9033348572597,33.1010709576579,9.19773610039821
2019-03-29,22.5570028190934,22.8502953846566,33.6995723059588,10.8492769213023
2019-04-05,20.5200783732385,22.5022373812427,32.8720918570669,10.3698544758242
2019-04-12,20.1533578522697,21.8923197151212,34.0545171200901,12.1621974049688
2019-04-19,19.4987302550942,20.5679322282701,34.4788099180082,13.9108776897381
2019-04-26,19.5606903510819,20.5338117897904,35.1774628041023,14.6436510143119
2019-05-03,19.520757894936,18.6568390545436,33.2602301124567,14.6033910579131
2019-05-10,18.3663140940871,18.1624931129099,34.2533809520918,16.0908878391819
2019-05-17,18.262813285692,17.5738303030932,31.2535809296996,13.6797506266064
2019-05-24,20.3769181896907,17.4034829828978,32.3631554889511,14.9596725060533
2019-05-31,14.2234546595471,16.8657239490163,30.7938278473959,13.9281038983796
2019-06-07,14.0150220888718,16.8537129962522,31.0591073846675,14.2053943884154
2019-06-14,14.7410101331299,17.034767938287,30.76281106553,13.7280431272431
2019-06-21,14.7566967911907,17.0166795022955,28.0180026038255,11.00132310153
2019-06-28,13.3333604210731,16.449174003679,26.8991149863578,10.4499409826787
2019-07-05,13.2694547621952,16.277274582232,27.1140908686755,10.8368162864435
2019-07-12,13.1016269703197,16.6269386735522,27.0858732514636,10.4589345779115
2019-07-19,12.8672797114585,16.2303044780829,26.3205440573998,10.0902395793169
2019-07-26,12.6287976909528,15.9811452194575,26.8782095296546,10.8970643101971
2019-08-02,12.8126512153389,16.0587098308619,25.9537592103695,9.89504937950758
2019-08-09,12.5497703525784,16.4595750922838,24.553761895261,8.09418680297727
2019-08-16,10.7974145130087,15.041088762992,24.8079758235656,9.76688706057363
2019-08-23,10.8074860043338,15.2635604474853,24.5476328181498,9.28407237066452
2019-08-30,10.820544416498,14.3490953334084,25.1212811916276,10.7721858582192
2019-09-06,11.0712832714302,13.7942529671558,25.2356862788023,11.4414333116465
2019-09-13,10.1931036292172,13.5736008810792,24.6142890337768,11.0406881526977
2019-09-20,9.7713546629392,13.3006273837435,24.4589479812462,11.1583205975027
2019-09-27,9.50343261057886,12.393461626919,25.0053237980563,12.6118621711373
2019-10-04,9.71945380937377,11.8762198673819,25.2077959163991,13.3315760490172
2019-10-11,9.8206594104346,12.3636030095961,25.0166634422149,12.6530604326188
2019-10-18,10.0388245615902,13.1065036415083,24.9438209867217,11.8373173452134
2019-10-25,9.86207963915977,12.9101556728331,25.5136944211445,12.6035387483114
2019-11-01,9.95056528524029,12.8609638233943,25.4824838904467,12.6215200670524
2019-11-08,10.3384304939253,11.5402072780948,25.8060615809064,14.2658543028116
2019-11-15,10.3883239962725,11.1689489903146,26.2610344227692,15.0920854324546
2019-11-22,10.5813493110144,11.2905912596138,26.616175910774,15.3255846511602
2019-11-29,10.4211344666642,11.6521407117899,26.8401421610424,15.1880014492525
2019-12-06,10.5504779653402,11.6061412912562,26.8881502216699,15.2820089304137
2019-12-13,10.1477381457553,11.8499577327485,27.2220420417783,15.3720843090297
2019-12-20,11.2481688043569,13.3860978251829,27.764148139969,14.378050314786
2019-12-27,10.7337320810374,9.97877895680481,25.2815341444255,15.3027551876207
2020-01-03,10.7338370769939,10.0531271952497,24.0735834967418,14.020456301492
2020-01-10,10.8233702973391,9.93847292692635,24.8436209253189,14.9051479983926
2020-01-17,10.3745904239375,9.4789067092443,25.6626993552947,16.1837926460504
2020-01-24,10.3505596393882,9.60218098802051,25.8650055991161,16.2628246110956
2020-01-31,10.9681491386699,9.71066528662636,24.3842969190797,14.6736316324534
2020-02-07,9.34783273918953,9.46133115972231,20.106063898747,10.6447327390247
2020-02-14,9.01921615202435,9.38567417183219,19.5888258749063,10.2031517030741
2020-02-21,8.72680192967335,9.41216558360905,19.7535198434523,10.3413542598433
2020-02-28,9.1942365716837,9.66960983569676,19.683404871007,10.0137950353102
2020-03-06,10.1244978830536,9.94841228180549,20.6895894757144,10.7411771939089
2020-03-13,12.019850401766,10.241409845789,23.0968673351131,12.855457489324
2020-03-20,24.3399142394252,10.5999711412003,45.4930346577789,34.8930635165786
2020-03-27,20.9134808149496,10.2929460285491,36.5073721976046,26.2144261690556
2020-04-03,21.009949584546,10.6881867511,35.2929609505379,24.6047741994379
2020-04-10,20.6736711197062,10.7017220103105,35.287126052117,24.5854040418066
2020-04-17,20.6675740803627,10.8651830275956,35.3306634231502,24.4654803955546
2020-04-24,20.5874438509513,10.885534124947,35.1984450912896,24.3129109663425
2020-05-01,20.5195469949799,11.0282558289436,35.0154540120664,23.9871981831228
2020-05-08,20.4450864169389,10.938408000148,34.8774870574683,23.9390790573203
2020-05-15,20.8361303480124,11.1526524037545,34.5535850218546,23.4009326181001
2020-05-22,20.565840390681,10.7310670751622,34.1818504261337,23.4507833509714
2020-05-29,20.5809025771089,10.5503338700795,34.1208827060869,23.5705488360074
2020-06-05,19.8299569214942,10.6439695965021,33.9154954332815,23.2715258367794
2020-06-12,18.2144281380298,9.46699681037785,33.8552898525295,24.3882930421517
2020-06-19,17.9856102225425,8.9399395978742,33.858903740103,24.9189641422288
2020-06-26,18.0039315274653,8.93599196519791,33.8812441146251,24.9452521494272
2020-07-03,17.9012197798624,8.98178224846663,33.9197417498606,24.9379595013939
2020-07-10,17.9685383187605,9.0719382633351,33.5253614736714,24.4534232103363
2020-07-17,17.8795079686658,9.24667697039329,33.2166067452554,23.9699297748621
2020-07-24,17.8690359733802,9.42682186827271,33.1358566117946,23.7090347435219
2020-07-31,17.7707666010457,9.5247620725441,33.1005969606704,23.5758348881263
2020-08-07,17.7229237950054,9.70079686476515,33.0069044680063,23.3061076032411
2020-08-14,17.6947705943905,9.87827865715361,32.9336424441913,23.0553637870377
2020-08-21,17.7241954635925,9.81216354076658,32.945704229021,23.1335406882544
2020-08-28,17.8752174057423,10.1873790042691,33.0014996499184,22.8141206456493
2020-09-04,17.861020406678,10.2893426625895,32.7685773784512,22.4792347158617
2020-09-11,17.8597747266417,10.4040503793038,32.814260129044,22.4102097497402
2020-09-18,17.8234566565402,10.3235481404548,32.8672980733327,22.5437499328778
2020-09-25,17.8109930950755,10.2993577303183,32.6922615976582,22.39290386734
2020-10-02,17.7991679914338,10.4039744992848,32.6821599533177,22.2781854540329
2020-10-09,17.8309963816803,10.6215444546961,32.6255678852975,22.0040234306015
2020-10-16,17.8018600750061,10.7905591153841,32.5500032548321,21.759444139448
2020-10-23,17.7742492453813,10.8377513467121,32.5275596288608,21.6898082821487
2020-10-30,17.722217483473,10.848619164404,32.3755179729302,21.5268988085262
2020-11-06,17.4865278179085,10.7486155916725,32.4034353704751,21.6548197788026
2020-11-13,17.3487753893152,10.6371834154971,32.4395717039292,21.8023882884321
2020-11-20,17.33078816518,10.7797261262758,32.5062072893524,21.7264811630766
2020-11-27,17.2155720788552,10.8899204732637,32.4972182403415,21.6072977670778
2020-12-04,17.1358472983103,11.0235941629689,32.4075717991605,21.3839776361916
2020-12-11,17.1491767649987,10.5953852146037,32.4600631269854,21.8646779123817
2020-12-18,17.5300404210601,11.8773179359871,32.4075491599527,20.5302312239655
2020-12-25,17.3906040638182,11.810884930237,32.4949398547606,20.6840549245236
2021-01-01,17.3810633613309,11.8905707351037,32.58260479769,20.6920340625862
2021-01-08,17.3635758815151,11.9367144686871,32.6794706407352,20.7427561720482
2021-01-15,17.1753883423071,11.9511015508865,32.2642400157307,20.3131384648443
2021-01-22,17.2866649969378,11.5496613653844,31.976666383318,20.4270050179336
