"Date","TCI - 1","Num_Variables - 1","TCI - 2","Num_Variables - 2","TCI - 3","Num_Variables - 3"
2011-07-01,4.94928428037245,2,8.17749022780232,2,8.17749022780232,2
2011-07-08,4.70550157054028,2,7.91499594479843,2,7.91499594479843,2
2011-07-15,4.61064827536711,2,7.79959986495775,2,7.79959986495775,2
2011-07-22,3.68396287454764,2,6.05010069827849,2,6.05010069827849,2
2011-07-29,3.30450193116931,2,5.67854608398505,2,5.67854608398505,2
2011-08-05,8.33389780836342,2,12.6565701014812,2,12.6565701014812,2
2011-08-12,10.127064280286,2,14.0621029853569,2,14.0621029853569,2
2011-08-19,10.6994989300049,2,14.4703664315233,2,14.4703664315233,2
2011-08-26,11.0434411712542,2,15.6204883103403,2,15.6204883103403,2
2011-09-02,11.2182417002191,2,15.6561225003488,2,15.6561225003488,2
2011-09-09,10.7244736342089,2,15.0462374108211,2,15.0462374108211,2
2011-09-16,10.6614354063481,2,14.6214348423219,2,14.6214348423219,2
2011-09-23,11.2869013874083,2,15.9294988114828,2,15.9294988114828,2
2011-09-30,12.084970154419,2,17.1175864636329,2,17.1175864636329,2
2011-10-07,11.4992658102115,2,16.3419463733431,2,16.3419463733431,2
2011-10-14,11.41128088619,2,16.1769898850753,2,16.1769898850753,2
2011-10-21,11.3812288672807,2,16.0850330802537,2,16.0850330802537,2
2011-10-28,9.79704368857046,2,13.6588920085102,2,13.6588920085102,2
2011-11-04,9.69218604965225,2,13.6365013341542,2,13.6365013341542,2
2011-11-11,9.6393289125296,2,13.7103952284792,2,13.7103952284792,2
2011-11-18,9.5134313284317,2,13.7891211360345,2,13.7891211360345,2
2011-11-25,15.1711597417994,2,21.2281005674706,2,21.2281005674706,2
2011-12-02,13.1839015505602,2,18.7937548845928,2,18.7937548845928,2
2011-12-09,11.7494352741147,2,16.6396279742875,2,16.6396279742875,2
2011-12-16,13.3738093398337,2,20.8006198342375,2,20.8006198342375,2
2011-12-23,15.6165267053316,2,23.037174145779,2,23.037174145779,2
2011-12-30,15.6033833408686,2,22.6933097547096,2,22.6933097547096,2
2012-01-06,18.3221547563412,2,24.14760820796,2,24.14760820796,2
2012-01-13,18.4402693145985,2,24.372110965025,2,24.372110965025,2
2012-01-20,17.7178337922613,2,23.6266545872982,2,23.6266545872982,2
2012-01-27,18.7530763166448,2,24.6772429124826,2,24.6772429124826,2
2012-02-03,19.7988627859236,2,25.8087960709748,2,25.8087960709748,2
2012-02-10,19.8369490466869,2,25.807175871208,2,25.807175871208,2
2012-02-17,19.0302291394099,2,24.6669762813591,2,24.6669762813591,2
2012-02-24,17.8695412721665,2,23.723846654864,2,23.723846654864,2
2012-03-02,17.8741563216192,2,23.7122556357943,2,23.7122556357943,2
2012-03-09,17.6881751140864,2,23.4152358172875,2,23.4152358172875,2
2012-03-16,17.719077833224,2,23.4367308371465,2,23.4367308371465,2
2012-03-23,16.1715361954008,2,21.4549295794483,2,21.4549295794483,2
2012-03-30,16.0421256973032,2,21.2995305248877,2,21.2995305248877,2
2012-04-13,16.7314417160741,2,21.955397439035,2,21.955397439035,2
2012-04-20,16.8439953567636,2,21.7519952596242,2,21.7519952596242,2
2012-04-27,16.379910817187,2,21.2271573100923,2,21.2271573100923,2
2012-05-04,16.3310500290176,2,21.4197607293424,2,21.4197607293424,2
2012-05-11,16.4227922749028,2,21.4102383058985,2,21.4102383058985,2
2012-05-18,16.2988803879435,2,21.2977157018718,2,21.2977157018718,2
2012-05-25,16.664168986765,2,21.8758836136813,2,21.8758836136813,2
2012-06-01,16.5334928056305,2,21.9191305438584,2,21.9191305438584,2
2012-06-08,16.3741269641084,2,21.8472470188464,2,21.8472470188464,2
2012-06-15,16.4864079035989,2,22.071766838462,2,22.071766838462,2
2012-06-22,15.8984124802545,2,21.3143166611462,2,21.3143166611462,2
2012-06-29,13.953787317039,2,19.6077853473121,2,19.6077853473121,2
2012-07-06,14.118844244472,2,19.7489063831078,2,19.7489063831078,2
2012-07-13,13.7804964085693,2,19.4340831468513,2,19.4340831468513,2
2012-07-20,14.4768003477792,2,20.1034296158041,2,20.1034296158041,2
2012-07-27,14.3542376191359,2,20.0099653028315,2,20.0099653028315,2
2012-08-03,14.0690343728715,2,19.5929512086239,2,19.5929512086239,2
2012-08-10,14.1185627061675,2,19.7222425392782,2,19.7222425392782,2
2012-08-17,13.8050998175944,2,19.3745105182056,2,19.3745105182056,2
2012-08-24,13.5081731398154,2,19.0032931153033,2,19.0032931153033,2
2012-08-31,13.3634453403256,2,18.8262969797189,2,18.8262969797189,2
2012-09-07,13.2670088951762,2,18.7218664532717,2,18.7218664532717,2
2012-09-14,13.5800837829486,2,19.5903331127991,2,19.5903331127991,2
2012-09-21,13.299594211103,2,19.702677649808,2,19.702677649808,2
2012-09-28,14.0330122713443,2,20.1673525944558,2,20.1673525944558,2
2012-10-05,13.6560382284979,2,19.5482963859244,2,19.5482963859244,2
2012-10-12,13.4480907183208,2,19.394538624753,2,19.394538624753,2
2012-10-19,12.847362499169,2,18.7343739844802,2,18.7343739844802,2
2012-10-26,12.4993397874165,2,18.584535207065,2,18.584535207065,2
2012-11-02,12.6833768898,2,18.5571508612992,2,18.5571508612992,2
2012-11-09,12.2854290024661,2,18.0401698545821,2,18.0401698545821,2
2012-11-16,10.9117032226832,2,16.0751704636469,2,16.0751704636469,2
2012-11-23,9.84126825244178,2,15.594109855513,2,15.594109855513,2
2012-11-30,11.6260697240155,2,17.8882685747955,2,17.8882685747955,2
2012-12-07,11.7005132205982,2,17.8239694445267,2,17.8239694445267,2
