"Date","EUA","NZU","HBEA","CCA","KAU","ACCU","RGGI"
2018-01-12,21.6838230597784,9.30056705591314,0.720152371433948,22.2088625692646,1.21764947321108,15.9311631577227,10.6047834837309
2018-01-19,27.4129036537316,17.5652576538129,2.63401686860835,27.3123994676767,3.53089023166463,19.1749023049631,13.7150366013786
2018-01-26,40.7152542878167,30.845243693049,40.4728635200137,42.3278710163271,13.09498019018,34.5179584370466,36.5311225395018
2018-02-02,40.6066138084276,29.8883250579566,51.6196423184257,39.9944973813715,7.4401728156827,36.2902032913687,47.1768837662729
2018-02-09,46.4287710033503,51.2927500399413,70.650165006721,47.9857567452205,30.5976555251019,48.9865039425488,74.1996756732194
2018-02-16,47.6297382683849,62.371226298923,70.1266697560702,48.8667724853394,46.2263932891312,48.3794834179352,85.6695645371346
2018-02-23,49.4008800615901,54.1272358867472,73.7509685345602,46.8316256345519,53.675142656221,49.6381786166949,82.0319981427281
2018-03-02,55.3089386853966,62.74980407073,83.8442378537314,74.6094457870989,41.2026135093462,48.3874522256568,75.3720225706478
2018-03-09,50.257382651175,65.9101445905548,77.8798486100506,49.7177157415469,70.2182455224228,58.0732751825697,91.2475747869884
2018-03-16,48.8646742293192,64.5132489442438,77.5108897257386,51.2606308465173,68.7277022586918,55.5337491991479,91.8350021943316
2018-03-23,47.856164467769,70.0197761357924,82.3669867711483,52.5676307849714,71.3642448043012,60.1448031521701,92.6250975474924
2018-03-30,54.0384227707738,60.2585721134801,60.8623368869123,47.9966844579245,60.4161258051412,45.7207718423296,85.7525953011952
2018-04-06,51.2353376489007,62.9615444265215,68.5754766319439,41.9672007369578,66.9101378859585,50.6478077248603,86.4355355731174
2018-04-13,52.3130942904723,64.7200754321007,71.6672121665082,45.6121286664504,70.0893874886379,50.0192671497584,86.8406998142089
2018-04-20,46.9043585530453,60.1117407837257,65.2323890574551,43.9867539350717,60.8591199018264,44.2943185064318,93.6285693535609
2018-04-27,72.3784438882121,50.0746737583889,65.5235376219623,53.0886809477065,57.0477137442438,42.9238770679792,85.9106231666355
2018-05-04,65.4767622693518,50.3855693932792,64.927697901254,55.4744427302837,55.7062922989676,42.0021636935319,85.4891729083266
2018-05-11,69.4036643572975,50.1350537862143,64.9474851908041,56.9583906586148,56.2859051462506,42.5737975065386,86.5027306126389
2018-05-18,69.3785955868649,51.9254599187235,65.7625428848088,57.2231392971456,57.1703711243393,42.2961558732154,81.9295215438499
2018-05-25,70.3053081074251,53.0257802359455,67.1609652916495,58.2903929350421,58.7540574286175,42.4012405863848,80.6287432404944
2018-06-01,61.1478109150881,45.155322851604,60.3262304060692,53.0266878498803,36.0920849788148,25.7873365370265,79.8746493807632
2018-06-08,64.9841986771027,49.3488272798591,59.5242687916354,53.274088155227,25.5965592763239,28.3855611793694,78.1125030803529
2018-06-15,64.4008647149274,54.7768908094056,71.7575765376084,55.1612283616497,41.0791498339655,25.4499420470114,76.9954135822517
2018-06-22,61.6320427920712,46.6905329562013,68.1651597717452,49.6495416667771,37.7533621692787,26.8196646316778,72.3964094473002
2018-06-29,62.3202457036193,47.9601249849163,66.4118895165614,50.7943469286298,39.2721930706565,23.8005509469331,72.725535891696
2018-07-06,58.5482495290717,37.412176689761,66.6650101556547,47.0397331479072,46.032554751409,25.9413105214931,71.4052587151027
2018-07-13,64.7860017085558,39.6712982179219,69.373325171807,52.1233630450992,53.9384793480163,26.979920265765,70.9823498687964
2018-07-20,62.9797829132338,42.8983091685239,69.7658435274357,50.0560819313624,28.141245265958,25.9881703366727,70.7191013057379
