"Date","TCI","Num_Variables","Model_Success","Serial_Autocorrelation_p_value","Stability","Normality_p_value"
2011-12-23,22.9020146013578,2,1,0.757354598719334,TRUE,0
2011-12-30,22.3492872731719,2,1,0.912067664037664,TRUE,0
2012-01-06,23.5210032344275,2,1,0.589397876370919,TRUE,0
2012-01-13,23.7424924145418,2,1,0.550097637627142,TRUE,0
2012-01-20,23.2950422322488,2,1,0.762256438646573,TRUE,0
2012-01-27,24.1903616780084,2,1,0.634606966848657,TRUE,0
2012-02-03,25.0455914381603,2,1,0.626992406314167,TRUE,0
2012-02-10,25.2034441437524,2,1,0.646058002654421,TRUE,0
2012-02-17,24.0904670278636,2,1,0.701470474435694,TRUE,0
2012-02-24,23.2935061623289,2,1,0.637636015981795,TRUE,0
2012-03-02,23.210811403286,2,1,0.686306667133286,TRUE,0
2012-03-09,22.7031462117857,2,1,0.804751425351305,TRUE,0
2012-03-16,23.3078568883614,2,1,0.754685984325525,TRUE,0
2012-03-23,21.4598562716466,2,1,0.694668598864852,TRUE,0
2012-03-30,21.3078487687138,2,1,0.762767007419627,TRUE,0
2012-04-13,21.3812877924649,2,1,0.798663881046935,TRUE,0
2012-04-20,20.9560174300225,2,1,0.96608799242671,TRUE,0
2012-04-27,19.9615620544363,2,1,0.92344164136944,TRUE,0
2012-05-04,20.2034890802139,2,1,0.897130418016665,TRUE,0
2012-05-11,20.1267226704412,2,1,0.914414586842749,TRUE,0
2012-05-18,19.9495530604339,2,1,0.90397091819324,TRUE,0
2012-05-25,20.0805158798559,2,1,0.88894106388284,TRUE,0
2012-06-01,20.2243678709746,2,1,0.879182597122283,TRUE,0
2012-06-08,20.1288906656236,2,1,0.841913519557672,TRUE,0
2012-06-15,20.6279874590644,2,1,0.894355773520706,TRUE,0
2012-06-22,19.8005545345522,2,1,0.893335768098722,TRUE,0
2012-06-29,18.5289548614786,2,1,0.713429202332661,TRUE,0
2012-07-06,18.3558716156722,2,1,0.751500232417458,TRUE,0
2012-07-13,18.1582323419065,2,1,0.729855019917204,TRUE,0
2012-07-20,18.7943269177215,2,1,0.731870820309554,TRUE,0
2012-07-27,18.7454867674225,2,1,0.778468949067647,TRUE,0
2012-08-03,18.2788404970171,2,1,0.788298736756141,TRUE,0
2012-08-10,18.05619054245,2,1,0.694982276520844,TRUE,0
2012-08-17,17.9961054787716,2,1,0.799626218483756,TRUE,0
2012-08-24,17.762910920694,2,1,0.794060912159586,TRUE,0
2012-08-31,17.784643504437,2,1,0.84947764063433,TRUE,0
2012-09-07,18.0001054772597,2,1,0.843139207766759,TRUE,0
2012-09-14,19.1209734521193,2,1,0.852886857167823,TRUE,0
2012-09-21,19.224635159019,2,1,0.882271569660297,TRUE,0
2012-09-28,19.6206671248243,2,1,0.63831346089629,TRUE,0
2012-10-05,19.474245757938,2,1,0.451160107607972,TRUE,0
2012-10-12,19.5580604499715,2,1,0.271083938460888,TRUE,0
2012-10-19,18.8504668367374,2,1,0.417529714982168,TRUE,0
2012-10-26,18.6399038422786,2,1,0.482670994002561,TRUE,1.11022302462516e-16
2012-11-02,18.6503858689113,2,1,0.415108206493995,TRUE,3.33066907387547e-15
2012-11-09,18.120578156506,2,1,0.559862417602261,TRUE,1.54321000422897e-14
2012-11-16,16.5059309271788,2,1,0.536369486324974,TRUE,3.33066907387547e-16
2012-11-23,15.7288736501333,2,1,0.57800940484831,TRUE,2.99760216648792e-15
2012-11-30,16.4543728299815,2,1,0.221207637670057,TRUE,1.38000721960907e-13
2012-12-07,16.3355883957531,2,1,0.211899669418551,TRUE,3.66040531218914e-13
