"Date","EUA","NZU","HBEA","CCA","KAU","ACCU","RGGI"
2018-01-12,0.787731298499608,-0.621860045689898,-0.104993273066836,1.4235963590131,-0.147090337491748,-0.082653111172295,-1.25473089009193
2018-01-19,0.876584138010198,-0.730911078243265,-0.105730907597994,1.36347149785162,-0.0297338181339981,-0.0278601284470792,-1.34581970343948
2018-01-26,1.36021127051691,-0.348781270470234,-0.543364536166521,0.63259520931603,0.350236797354407,0.198876365510003,-1.64977383606059
2018-02-02,1.81018794322383,-0.5096156633939,-1.0379015863807,0.683659164641014,0.622435892597315,0.173344912285053,-1.74211066297261
2018-02-09,2.36666025754165,0.143680766847954,-1.46042086660429,1.53595542544497,3.68686724970808,1.10095391717128,-7.37369675010964
2018-02-16,6.33753415490613,1.821846863382,-2.36072412223428,3.38352249395412,2.35454001706508,4.00834097161698,-15.54506037869
2018-02-23,5.1979111244023,1.99691419069395,-4.24084962904372,4.86044187693587,2.147684500313,3.03487625718951,-12.9969783204909
2018-03-02,13.4904310161823,1.05945191864254,1.41101136086211,10.4931658862755,10.1320033198319,4.6669213268399,-41.2529848286342
2018-03-09,15.7498408055294,1.07819747540391,-1.06684006202928,11.1962529932214,11.0198197618467,4.64577225149032,-42.6230432254625
2018-03-16,14.2043498702139,2.23967673588514,-1.69635666498127,10.1375010640324,8.26521674877371,3.758424980886,-36.9088127348099
2018-03-23,11.3896674973854,2.77159379515809,-2.91085071324498,8.77560021332772,6.80142739198588,2.97303073176811,-29.8004689163802
2018-03-30,7.15525178835416,3.36100012203083,-2.82575249063375,5.99303032735806,10.5403376344002,1.99921152640386,-26.2230789079134
2018-04-06,6.53066450825847,4.65202231678014,-3.91149130412716,5.79630765984072,8.94657156457064,1.83039409598167,-23.8444688413045
2018-04-13,6.33752949487938,5.70713688034843,-6.42166217073678,4.74355509828628,9.28393842600482,1.93547726129992,-21.585974990082
2018-04-20,9.07684510046971,7.62572609368436,-7.7578861051715,3.34627855587436,6.52753430939842,0.405046007810167,-19.2235439620655
2018-04-27,0.907739769616512,8.03594663101436,-6.53384090373904,1.17698371757664,16.4724814287199,0.525006906152019,-20.5843175493404
2018-05-04,2.31845533083554,8.87544247260178,-8.20942232315231,0.116645477243793,15.7327668544834,0.0960293910195631,-18.9299172030317
2018-05-11,0.630830587692948,8.90658161475274,-9.40464023766945,-0.702523132998525,20.2578787932733,-0.0199537509183578,-19.6681738741326
2018-05-18,0.842324328610914,6.739166675214,-11.5461253946625,-0.975195936528308,20.2613484816039,0.078066786815242,-15.3995849410532
2018-05-25,0.944697262285271,6.55370461014741,-13.1582975035177,-1.23367741142544,21.5359535529796,0.406591100223551,-15.0489716106926
2018-06-01,1.43516349211769,6.82714579827382,-14.481104932531,-2.76572232903804,21.9339044312536,1.78560712324852,-14.7349935833246
2018-06-08,1.95692629212937,7.17873447182203,-11.3711935553308,-4.93755006534091,20.9358079988786,2.50127365451759,-16.2639987966759
2018-06-15,3.47679603218123,6.90945926609817,-10.819735492569,-2.25635879716843,12.0340609829776,4.51420800551631,-13.8584299970359
2018-06-22,-0.981485131119573,9.33351659364237,-9.04133942756917,-1.56121378758503,13.1514216215591,3.05018005560224,-13.9510799245299
