"Date","TCI","Num_Variables","Model_Success","Serial_Autocorrelation_p_value","Stability","Normality_p_value"
2013-08-23,1.54384782177944,2,1,0.394542567943518,TRUE,0
2013-08-30,1.19433039576503,2,1,0.039186332841558,TRUE,0
2013-09-06,0.5445409375469,2,1,0.122111002461047,TRUE,0
2013-09-13,0.573032970438907,2,1,0.0882071737541528,TRUE,0
2013-09-20,0.557952580684877,2,1,0.0484831156670349,TRUE,0
2013-09-27,0.5382076085998,2,1,0.0897813727701002,TRUE,0
2013-10-04,0.521575578626353,2,1,0.0934903302119435,TRUE,0
2013-10-11,0.447599696798382,2,1,0.13342957964416,TRUE,0
2013-10-18,0.334635468463205,2,1,0.0924743508056672,TRUE,0
2013-10-25,0.37733813139854,2,1,0.0692149378316362,TRUE,0
2013-11-01,0.312105295412177,2,1,0.0619098266951496,TRUE,0
2013-11-08,0.27958191133858,2,1,0.0662921846994168,TRUE,0
2013-11-15,0.262384574826933,2,1,0.0718168126219213,TRUE,0
2013-11-22,0.250302440709843,2,1,0.0878661439309673,TRUE,0
2013-11-29,0.395056965809338,2,1,0.342413464043816,TRUE,0
2013-12-06,0.150300171916836,2,1,0.0956331212556875,TRUE,0
2013-12-13,0.162636298423465,2,1,0.196794761220698,TRUE,0
2013-12-20,0.153318447024982,2,1,0.219201750523663,TRUE,0
2013-12-27,0.185466255180721,2,1,0.185265487141293,TRUE,0
2014-01-03,0.208304051695945,2,1,0.0704596313920607,TRUE,0
2014-01-10,0.212834376790574,2,1,0.288594828385446,TRUE,0
2014-01-17,0.184315173911577,2,1,0.128015510829261,TRUE,0
2014-01-24,0.150243805668217,2,1,0.423443260700641,TRUE,0
2014-01-31,0.146185372687149,2,1,0.266012342894911,TRUE,0
2014-02-07,0.216631130596807,2,1,0.0717511091417466,TRUE,0
2014-02-14,0.194112887169645,2,1,0.0143437753615793,TRUE,0
2014-02-21,0.32657550596269,2,1,0.3140745827006,TRUE,0
2014-02-28,0.331626124856483,2,1,0.0130781133566917,TRUE,0
2014-03-07,0.391821365749555,2,1,0.089654339378173,TRUE,0
2014-03-14,0.363976415328514,2,1,0.119083649586097,TRUE,0
2014-03-21,0.36933070507312,2,1,0.102938533652517,TRUE,0
2014-03-28,0.496161683719521,2,1,0.25869125131527,TRUE,0
2014-04-04,0.512748136028699,2,1,0.050876265674761,TRUE,0
2014-04-11,0.561482146688731,2,1,0.0670051277375771,TRUE,0
2014-04-18,0.554328998664258,2,1,0.0102693535313085,TRUE,0
2014-04-25,0.647667644300137,2,1,0.0334799673191079,TRUE,0
2014-05-02,0.754349925611245,2,1,0.00642954813795282,TRUE,0
2014-05-09,0.894826700901198,2,1,0.0291921131998473,TRUE,0
2014-05-16,1.18619830134808,2,1,0.0236354504610721,TRUE,0
2014-05-23,0.845589644880843,2,1,0.0184076640621321,TRUE,0
2014-05-30,0.924503111198814,2,1,0.0080510421575628,TRUE,0
2014-06-06,0.966411822517642,2,1,0.017001657082558,TRUE,0
2014-06-13,0.967202027728649,2,1,0.010409853687768,TRUE,0
2014-06-20,0.976197459636905,2,1,0.0629974161758382,TRUE,0
2014-06-27,1.03175605427514,2,1,0.00878158931142259,TRUE,0
2014-07-04,1.31801119500153,2,1,0.0171333345367533,TRUE,0
2014-07-11,1.21317409919298,2,1,0.00833389230139825,TRUE,0
2014-07-18,1.30638451102255,2,1,9.01048414148065e-06,TRUE,0
2014-07-25,0.155681302812158,2,1,0.000859865083590039,TRUE,0
2014-08-01,0.152702575001619,2,1,0.00707267411224555,TRUE,0
2014-08-08,0.633601117674356,2,1,0.000338051903784886,TRUE,0
2014-08-15,0.230374783531912,2,1,0.515376222177704,TRUE,0
2014-08-22,0.47212126515029,2,1,0.952937354266105,TRUE,0
2014-08-29,0.447243168072691,2,1,0.225260915224016,TRUE,0
2014-09-05,0.53579773065195,2,1,0.762468921632831,TRUE,0
2014-09-12,0.395619245866126,2,1,1.37545007894424e-06,TRUE,0
2014-09-19,4.47576895742708,2,1,0.817133267167229,TRUE,0
2014-09-26,4.706535400017,2,1,0.749341320242013,TRUE,0
2014-10-03,5.66221993775846,2,1,0.419808525617238,TRUE,0
2014-10-10,5.70022268199266,2,1,0.773764837014099,TRUE,0
2014-10-17,5.74600304840951,2,1,0.888521540121893,TRUE,0
2014-10-24,5.6983691963684,2,1,0.685523630077435,TRUE,0
2014-10-31,5.18830501763438,2,1,0.707679890667749,TRUE,0
2014-11-07,4.85627316965789,2,1,0.0966853869627176,TRUE,0
2014-11-14,6.06577254968878,2,1,0.527938596222113,TRUE,0
2014-11-21,6.16032880039277,2,1,0.583592006651471,TRUE,0
2014-11-28,5.54892749233686,2,1,0.835902564876962,TRUE,0
2014-12-05,6.11724870547725,2,1,0.685092529666305,TRUE,0
2014-12-12,5.95771808231015,2,1,0.747554395923506,TRUE,0
2014-12-19,6.02526493515102,2,1,0.726029573218161,TRUE,0
2014-12-26,6.17961062003989,2,1,0.719513158609866,TRUE,0
2015-01-02,6.08650536414266,2,1,0.0385039113460977,TRUE,0
2015-01-09,6.4304827662121,2,1,0.575854733175756,TRUE,0
2015-01-16,7.33068674500988,2,1,0.0525654353145403,TRUE,0
2015-01-23,7.01641293414027,2,1,0.0861824896248098,TRUE,0
2015-01-30,6.89260661547274,2,1,0.284087168804801,TRUE,0
2015-02-06,5.53521807015268,2,1,0.708405771487049,TRUE,0
2015-02-13,5.52056934449555,2,1,0.342192483478165,TRUE,0
2015-02-20,5.32470258602493,2,1,0.171510375738882,TRUE,0
2015-02-27,5.93736171278788,2,1,0.423230442192513,TRUE,0
2015-03-06,6.37884719189988,2,1,0.457180665927203,TRUE,0
2015-03-13,5.80852939528637,2,1,0.137394820156636,TRUE,0
2015-03-20,5.27092837142141,2,1,0.427886658396299,TRUE,0
2015-03-27,5.1596353626148,2,1,0.470753635250464,TRUE,0
2015-04-03,4.98046356230119,2,1,0.538864017147759,TRUE,0
2015-04-10,5.31332104474969,2,1,0.28664530180124,TRUE,0
2015-04-17,5.31619495976716,2,1,0.622326599982184,TRUE,0
2015-04-24,5.31489922477324,2,1,0.119502319504855,TRUE,0
2015-05-01,5.43742089655371,2,1,0.0190330562389693,TRUE,0
2015-05-08,3.76560631446069,2,1,0.577356068070846,TRUE,0
2015-05-15,3.52959649308656,2,1,0.557039641643962,TRUE,0
2015-05-22,3.06386296620811,2,1,0.695355472123803,TRUE,0
2015-05-29,3.1898966547366,2,1,0.494556392088046,TRUE,0
2015-06-05,2.99552752773737,2,1,0.781975296873918,TRUE,0
2015-06-12,2.07776120736897,2,1,0.239855778565248,TRUE,0
2015-06-19,2.48646576051554,2,1,0.75047003669637,TRUE,0
2015-06-26,2.41128370121479,2,1,0.645499915257118,TRUE,0
2015-07-03,1.84825425052951,2,1,0.485989112969518,TRUE,0
2015-07-10,3.11811386430169,2,1,0.737184814595433,TRUE,0
2015-07-17,3.46734156863149,2,1,0.739393324906551,TRUE,0
2015-07-24,3.38378678725544,2,1,0.4417827698787,TRUE,0
2015-07-31,3.27296121189547,2,1,0.780878539918543,TRUE,0
2015-08-07,3.249343764569,2,1,0.78083069831331,TRUE,0
2015-08-14,3.93416653212762,2,1,0.810858061395501,TRUE,0
2015-08-21,3.66728447109588,2,1,0.0153243952907569,TRUE,0
2015-08-28,6.03411221614031,2,1,0.587853687717856,TRUE,0
2015-09-04,6.58668865347777,2,1,0.140116099030503,TRUE,0
2015-09-11,8.27097981672005,3,1,0.210361266878218,TRUE,0
2015-09-18,8.64285247245431,3,1,0.113827774448282,TRUE,0
2015-09-25,8.58131611335506,3,1,0.0930446156956833,TRUE,0
2015-10-02,8.58183960340591,3,1,0.0709209899041767,TRUE,0
2015-10-09,8.57899423486948,3,1,0.0575210814822937,TRUE,0
2015-10-16,5.05342124033609,3,1,0.0366404346910352,TRUE,0
2015-10-23,5.32620728497384,3,1,0.0667795156309667,TRUE,0
2015-10-30,5.76196962428328,3,1,0.0349158843625286,TRUE,0
2015-11-06,4.54617484177049,3,1,0.0694277331033102,TRUE,0
2015-11-13,5.17922304571667,3,1,0.0273204157876697,TRUE,0
2015-11-20,5.05562097158005,3,1,0.0651432636833766,TRUE,0
2015-11-27,5.06680868425846,3,1,0.117792032771184,TRUE,0
2015-12-04,4.69979752864631,3,1,0.103702795103354,TRUE,0
2015-12-11,4.93207179164476,3,1,0.0690679756665418,TRUE,0
2015-12-18,4.82804426546622,3,1,0.172729835504474,TRUE,0
2015-12-25,4.84596655379225,3,1,0.252690955657606,TRUE,0
2016-01-08,4.98016530520032,3,1,0.20450938033798,TRUE,0
2016-01-15,4.75695476672754,3,1,0.232687382692458,TRUE,0
2016-01-22,4.3595707680343,3,1,0.248008393776351,TRUE,0
2016-01-29,3.99420369803094,3,1,0.27134604575775,TRUE,0
2016-02-05,3.41490711235588,3,1,0.109007877316067,TRUE,0
2016-02-12,3.34719742349671,3,1,0.175861632120665,TRUE,0
2016-02-19,3.26872630508472,3,1,0.129187027283187,TRUE,0
2016-02-26,3.30776527347998,3,1,0.0729831189156016,TRUE,0
2016-03-04,2.92967317659481,3,1,0.0799601134659038,TRUE,0
2016-03-11,2.90913536436591,3,1,0.0533331073228145,TRUE,0
2016-03-18,2.90351435506671,3,1,0.145848268469801,TRUE,0
2016-03-25,2.7973077285095,3,1,0.135482057552776,TRUE,0
2016-04-01,2.97097985880932,3,1,0.160638643484729,TRUE,0
2016-04-08,2.77545962440208,3,1,0.146309927300034,TRUE,0
2016-04-15,2.43453166935376,3,1,0.160978134418065,TRUE,0
2016-04-22,4.00194759211412,3,1,0.145656775327976,TRUE,0
2016-04-29,4.34945249068916,3,1,0.415762141395314,TRUE,2.22044604925031e-16
2016-05-06,4.78997743718625,3,1,0.168770557644864,TRUE,1.14352971536391e-14
2016-05-13,5.18607867077867,3,1,0.215084571816116,TRUE,0
2016-05-20,5.48782110507166,3,1,0.186911986813351,TRUE,0
2016-05-27,5.52988334818889,3,1,0.592684538274026,TRUE,3.33066907387547e-15
2016-06-03,6.00255718337169,3,1,0.17761149827281,TRUE,8.98836560736527e-13
2016-06-10,6.08721889709703,3,1,0.286694528094332,TRUE,3.99480448720624e-12
2016-06-17,6.11094906431962,3,1,0.0754845822043457,TRUE,1.64547264702719e-11
2016-06-24,11.3268969082793,4,1,0.290555288979681,TRUE,8.88178419700125e-16
2016-07-01,11.1897856037255,5,1,0.485518807571732,TRUE,0
2016-07-08,11.0430451377867,5,1,0.495198931801528,TRUE,0
2016-07-15,9.53230320862152,5,1,0.16616480525663,TRUE,0
2016-07-22,10.0540923165476,5,1,0.246861797928852,TRUE,0
2016-07-29,10.0192383516602,5,1,0.0717635961948011,TRUE,0
2016-08-05,10.2821061662852,5,1,0.0241509213439594,TRUE,0
2016-08-12,9.45711528591802,5,1,0.0237921442395674,TRUE,0
2016-08-19,8.41798059826751,5,1,0.021713139882457,TRUE,0
2016-08-26,8.85642756787971,5,1,0.0126555834321327,TRUE,0
2016-09-02,8.39317506450002,5,1,0.101080656613879,TRUE,0
2016-09-09,8.3808555838908,5,1,0.159341538466862,TRUE,0
2016-09-16,8.37508398230831,5,1,0.124387945845741,TRUE,0
2016-09-23,8.31146026264732,5,1,0.0624446500281033,TRUE,0
2016-09-30,8.26833071327205,5,1,0.0628418456616875,TRUE,0
2016-10-07,8.39478363440807,5,1,0.217935493617455,TRUE,0
2016-10-14,7.98443886465507,5,1,0.215220762010162,TRUE,0
2016-10-21,8.00621637573445,5,1,0.14186549372972,TRUE,0
2016-10-28,7.24923715242719,5,1,0.365227259686947,TRUE,0
2016-11-04,7.70601405804475,5,1,0.405042017105088,TRUE,0
2016-11-11,7.5842053049212,5,1,0.0101375045276283,TRUE,0
2016-11-18,8.22995796429871,5,1,0.12385095286505,TRUE,0
2016-11-25,8.78522250308919,5,1,0.249399083927698,TRUE,0
2016-12-02,9.40805887149491,5,1,0.268350767208516,TRUE,0
2016-12-09,9.40273870502878,5,1,0.143718309792471,TRUE,0
2016-12-16,9.70662200189388,5,1,0.179755583555211,TRUE,0
2016-12-23,9.03843966684722,5,1,0.181294127156603,TRUE,0
2016-12-30,8.68240760577228,5,1,0.33702776516356,TRUE,0
2017-01-06,8.08889356982734,5,1,0.133137093849049,TRUE,0
2017-01-13,7.11982936765994,5,1,0.159455558175015,TRUE,0
2017-01-20,7.01554280063888,5,1,0.0241050102532471,TRUE,0
2017-01-27,6.91851987879298,5,1,0.0400992262597237,TRUE,0
2017-02-03,6.75738079595573,5,1,0.153091307013763,TRUE,0
2017-02-10,6.69679960364245,5,1,0.111738784144542,TRUE,0
2017-02-17,6.90272233547747,5,1,0.187317627807139,TRUE,0
2017-02-24,6.95685732684036,5,1,0.165397253741224,TRUE,0
2017-03-03,6.21114488757946,5,1,0.241509339022291,TRUE,0
2017-03-10,6.30146249275726,5,1,0.233017933831878,TRUE,0
2017-03-17,6.38777839466175,5,1,0.337740134817761,TRUE,0
2017-03-24,6.2406925713693,5,1,0.0368203441239441,TRUE,0
2017-03-31,6.20956596140813,5,1,0.213176999462175,TRUE,0
2017-04-07,6.09728993656651,5,1,0.0549163872789495,TRUE,0
2017-04-14,6.3354264991493,5,1,0.261870065449946,TRUE,0
2017-04-21,6.44465662969601,5,1,0.24334930320779,TRUE,0
2017-04-28,6.26161909637402,5,1,0.135009884129649,TRUE,0
2017-05-05,6.50854011856281,5,1,0.344784356949146,TRUE,0
2017-05-12,6.58315667298532,5,1,0.259095599342381,TRUE,0
2017-05-19,6.55600594225329,5,1,0.259034713438184,TRUE,0
2017-05-26,6.60737887947452,5,1,0.372701383540681,TRUE,0
2017-06-02,6.67697430689861,5,1,0.154691351099464,TRUE,0
2017-06-09,6.62550708346636,5,1,0.174802767004365,TRUE,0
2017-06-16,6.93655767501799,5,1,0.312887024919454,TRUE,0
2017-06-23,7.07628366779548,5,1,0.380915648589784,TRUE,0
2017-06-30,7.09383139178105,5,1,0.400072900159514,TRUE,0
2017-07-07,7.26792163679739,5,1,0.236728823397582,TRUE,0
2017-07-14,7.81405939714528,5,1,0.456116545039385,TRUE,0
2017-07-21,7.29602470986792,5,1,0.0102564563338945,TRUE,0
2017-07-28,8.04702112178487,5,1,0.401501036031212,TRUE,0
2017-08-04,7.99303608778098,5,1,0.41305711912221,TRUE,0
2017-08-11,8.14222242396915,5,1,0.0945417157868126,TRUE,0
2017-08-18,8.71285843789715,5,1,0.762880096243008,TRUE,0
2017-08-25,9.48438666544473,5,1,0.489691487156214,TRUE,0
2017-09-01,9.52545303142583,5,1,0.396415018936483,TRUE,0
2017-09-08,9.3287245502873,5,1,0.0345892772028208,TRUE,0
2017-09-15,9.87497657192364,5,1,0.429287848087515,TRUE,0
2017-09-22,9.55705174522116,5,1,0.0610446960185562,TRUE,0
2017-09-29,10.5044437525743,5,1,0.861489646849447,TRUE,0
2017-10-06,10.4623768300278,5,1,0.79485128409992,TRUE,0
2017-10-13,10.4736436524242,5,1,0.782673899721503,TRUE,0
2017-10-20,10.9426083154845,5,1,0.0624184025022616,TRUE,0
2017-10-27,12.3239910825968,5,1,0.342805578017888,TRUE,0
2017-11-03,12.3948912182318,5,1,0.0476586495558116,TRUE,0
2017-11-10,13.4254084139275,5,1,0.640375738172183,TRUE,0
2017-11-17,12.53776039631,5,1,0.450742582635569,TRUE,0
2017-11-24,8.96919147780601,5,1,0.937678777917663,TRUE,0
2017-12-01,8.98403295356341,5,1,0.804502623974801,TRUE,0
2017-12-08,8.65678390800837,5,1,0.00506188325733292,TRUE,0
2017-12-15,8.03842463629736,5,1,0.842716789378234,TRUE,0
2017-12-22,9.6635226937031,5,1,0.0216739300684352,TRUE,0
2017-12-29,10.7815551755896,5,1,0.991966951837137,TRUE,0
2018-01-05,11.3870971992786,5,1,0.964390870249006,TRUE,0
2018-01-12,11.6367747801457,5,1,0.933224317075585,TRUE,0
2018-01-19,11.754169259159,5,1,0.962093982214318,TRUE,0
2018-01-26,11.6762845166998,5,1,0.79044136096599,TRUE,0
2018-02-02,12.0337610632568,5,1,0.951941450068447,TRUE,0
2018-02-09,12.0883560038552,5,1,0.875278902938921,TRUE,0
2018-02-16,11.5492404659422,5,1,0.937644989206945,TRUE,0
2018-02-23,11.3575333028182,5,1,0.919533887929858,TRUE,0
2018-03-02,11.3017492769703,5,1,0.829603395476839,TRUE,0
2018-03-09,10.9023147820131,5,1,0.893638388666678,TRUE,0
2018-03-16,10.8995086881045,5,1,0.875885367526142,TRUE,0
2018-03-23,10.7153624698471,5,1,0.925974186210828,TRUE,0
2018-03-30,10.6023122456919,5,1,0.930412300991886,TRUE,0
2018-04-06,10.7204054632393,5,1,0.812664356332096,TRUE,0
2018-04-13,10.7851142970774,5,1,0.243930308594738,TRUE,0
2018-04-20,12.0209662686256,5,1,0.842750307361798,TRUE,0
2018-04-27,12.2269341893807,5,1,0.254812730285917,TRUE,0
2018-05-04,13.0636695822179,5,1,0.927951713441173,TRUE,0
2018-05-11,13.1247779683977,5,1,0.732906652342463,TRUE,0
2018-05-18,13.6952885508114,5,1,0.277064572491636,TRUE,0
2018-05-25,15.6698343397653,5,1,0.710251148394346,TRUE,0
2018-06-01,13.4815964670987,5,1,0.266183896993918,TRUE,0
2018-06-08,13.4287273721055,5,1,0.924917091495567,TRUE,6.38378239159465e-14
2018-06-15,13.4733508309676,5,1,0.716419128028162,TRUE,1.95399252334028e-14
2018-06-22,12.5729303804113,5,1,0.841260415824078,TRUE,2.22044604925031e-16
2018-06-29,10.8869850560304,5,1,0.946909063271335,TRUE,0
2018-07-06,10.6803274223592,5,1,0.840742468663128,TRUE,0
2018-07-13,10.12193875349,5,1,0.880966732039077,TRUE,0
2018-07-20,9.50913076368423,5,1,0.976129891219308,TRUE,0
2018-07-27,9.62970516624796,5,1,0.806576837632808,TRUE,0
2018-08-03,8.96820905732516,5,1,0.83764443005073,TRUE,0
2018-08-10,8.76418192477011,5,1,0.644040148879216,TRUE,0
2018-08-17,9.94670422770683,5,1,0.730590917090774,TRUE,0
2018-08-24,9.75122326365973,5,1,0.790838531278451,TRUE,0
2018-08-31,9.08841800926158,5,1,0.564920808922434,TRUE,0
2018-09-07,9.00034551209597,5,1,0.930350963121066,TRUE,0
2018-09-14,8.08456256690874,5,1,0.633506004162677,TRUE,0
2018-09-21,9.15449162472498,5,1,0.678885115800765,TRUE,0
2018-09-28,9.1629078320816,5,1,0.937609333692188,TRUE,0
2018-10-05,8.62724457632527,5,1,0.98412063672718,TRUE,0
2018-10-12,8.5150738806311,5,1,0.889267922174965,TRUE,0
2018-10-19,8.4679115486285,5,1,0.948047825858862,TRUE,0
2018-10-26,8.68650680974925,5,1,0.973778261716359,TRUE,0
2018-11-02,8.71324370750676,5,1,0.93936018822158,TRUE,0
2018-11-09,8.76839479409089,5,1,0.923724565263961,TRUE,0
2018-11-16,8.35491004005005,5,1,0.736620179589395,TRUE,0
2018-11-23,9.53867354862518,5,1,0.759485869931818,TRUE,0
2018-11-30,9.70125391119857,5,1,0.638354531515895,TRUE,0
2018-12-07,10.0307850526151,5,1,0.984815343442273,TRUE,0
2018-12-14,10.4660292359478,5,1,0.469705584931362,TRUE,0
2018-12-21,11.4446811858337,5,1,0.752409758116432,TRUE,0
2018-12-28,10.628481889043,5,1,0.431831145306907,TRUE,0
2019-01-04,11.2116779987987,5,1,0.868048363903803,TRUE,0
2019-01-11,11.6177368725745,5,1,0.705017929067899,TRUE,0
2019-01-18,11.2102691380398,5,1,0.754145408614934,TRUE,0
