"Date","EUA","NZU","HBEA","CCA","KAU","ACCU","RGGI"
2018-01-12,-0.332813581363023,-0.147379359242414,-0.069606863720596,1.03049517637674,-0.110147849880355,-0.00878054809958062,-0.361766974070775
2018-01-19,-0.8402330324076,0.465864940219737,-0.0995961058895746,1.26163813804123,0.0680480537107884,-0.120624553632171,-0.735097440042416
2018-01-26,6.25399500277341,0.107492680789347,0.0235081016669623,-2.31014257550685,0.110200353984919,0.0143066443079398,-4.19936020801572
2018-02-02,6.06766351627394,0.320501854472646,0.213910511776531,-2.33036696579797,-0.0185079938609616,0.0310560109161369,-4.28425693378033
2018-02-09,4.69849085095802,-0.573144414874477,0.738274235825466,-4.64929187344282,12.5575595817715,-0.114284100284528,-12.6576042799531
2018-02-16,8.29409220701652,0.981308271879723,-0.00531202013590915,-5.65271718226352,2.58452154713593,0.139657970082816,-6.34155079371556
2018-02-23,8.11218400414235,0.591783457351173,0.00972096819606871,-5.24987390003704,2.61814289408728,0.0963788027389194,-6.17833622647876
2018-03-02,15.1444612282916,0.787096356456908,0.502142534700492,-4.83023676693048,1.90338099778748,0.0401269212790529,-13.546971271585
2018-03-09,14.6410072505209,1.2643305444786,0.587348369161298,-5.14465673531278,2.01582222987051,-0.251460647263341,-13.1123910114552
2018-03-16,10.9114472127377,1.17891704161041,0.535146333978171,-2.775869842824,2.02164713519594,-0.229629756527267,-11.6416581241709
2018-03-23,10.9614135206507,-0.401634156910025,1.91182807300831,-2.47400226392307,2.39323653172161,-0.132857604209569,-12.2579841003379
2018-03-30,5.80830842623501,0.429135265097456,0.889166263668493,-2.2770729924732,0.891192110585854,-0.14488135176017,-5.59584772135344
2018-04-06,5.83864081991328,0.457753814188252,0.785838641842062,-2.19399805955853,0.768848465716613,-0.143234969447841,-5.51384871265384
2018-04-13,5.72624097326567,0.406073271247918,0.741562960601064,-1.93501332936038,0.980477406241395,-0.157378236274927,-5.76196304572074
2018-04-20,1.16378965650108,1.65001642814719,1.07242290311738,-1.15903533507943,0.922289133625165,-0.0952520290981909,-3.55423075721319
2018-04-27,0.748012039312455,4.59750539685296,0.734101993802508,-1.14937133036131,1.40218321446091,-0.0812575822883135,-6.25117373177921
2018-05-04,-0.429249056489198,4.79222367055171,1.10528251714073,-1.0473855765759,1.10226252470547,-0.138723632190989,-5.38441044714182
2018-05-11,0.66205424586683,5.20406358290235,0.447330026096064,-0.584357087100196,0.915582730926267,-0.070058679162206,-6.57461481952911
2018-05-18,-0.737883849940511,6.93596140165588,0.498733419411986,0.0438102859514782,0.964573805136886,-0.176433109808872,-7.52876195240684
2018-05-25,-0.311229407328078,6.24500962231609,0.42663656645026,1.00452882008176,1.30520411197636,-0.0345926771587965,-8.6355570363376
2018-06-01,-2.73501546969672,5.68911034505847,2.26324836532584,1.03585811606748,4.00196202661216,-2.2384717183778,-8.01669166498942
2018-06-08,-3.3779968376209,6.86928733780334,1.53405726732507,-0.518915383587757,5.27464642846129,-1.52862095577896,-8.25245785660207
2018-06-15,-0.170122496036011,4.62915799079173,1.17240890023053,3.90844200311456,8.0492468331566,0.133842484093114,-17.7229757153505
2018-06-22,-0.183880351476239,3.16842288119725,0.984320434561595,2.80087599469918,8.46719174060436,2.38618326193539,-17.6231139615215
2018-06-29,1.65761196364447,3.23894311439191,1.11121815129126,2.68417715057308,6.22285988320287,2.94716354194026,-17.8619738050439
2018-07-06,1.18641419317799,1.85000542876897,0.251314248292698,4.05830281158746,5.23219870833928,4.12515695568993,-16.7033923458563
2018-07-13,1.55350814449145,1.10508407237532,3.66174875090145,3.72555134255447,0.833622335573883,3.70134685966926,-14.5808615055658
2018-07-20,2.59830376158495,0.62097954187975,5.59199594200053,4.16400892501639,-2.73098862122425,3.66660008662076,-13.9108996358781
2018-07-27,3.68817313436225,4.18607989615353,3.38644674294243,3.68408419820466,-2.06518286626437,2.12019563839925,-14.9997967437978
2018-08-03,3.4235199465929,4.56135261961752,2.93926197057823,3.8507479914427,-1.87095618301413,2.1991789208497,-15.1031052660669
2018-08-10,3.52100274892173,3.81933878498479,7.43924088437516,3.3756496143782,-3.09513042968249,0.728712528050158,-15.7888141310275
2018-08-17,4.02378599891977,4.72891661199945,3.54393164899573,3.24802311119817,0.0692972454313043,-0.988546802744992,-14.6254078137994
2018-08-24,0.280043385343751,5.49904634027472,1.91442501515389,2.14118790590666,-0.497320846959792,4.3395144235109,-13.6768962232301
2018-08-31,-1.45683737431416,5.74054399162085,2.0277961933646,2.45095611547377,0.246115715827791,5.0769228022971,-14.08549744427
2018-09-07,-0.0313306698144125,7.36897501831961,2.82425087082224,0.222238837394396,-0.319996348015316,5.18837126095132,-15.2525089696578
2018-09-14,0.0693616857589809,6.66519681862124,1.86314880564546,0.821389233205471,-0.597334284577913,5.1572498555558,-13.979012114209
2018-09-21,1.10098808854756,4.82554510944017,-3.27514276456184,6.08657762647933,-0.0714849168112872,5.44974524502494,-14.1162283881189
2018-09-28,1.37639812805725,5.0611651089243,-3.43782810862865,5.80123614855505,-0.114902627646333,5.85009765774108,-14.5361663070027
2018-10-05,1.41247148307396,5.22433877668113,-3.40963264728409,4.68491036648544,-0.469459361940483,5.78381384935008,-13.226442466366
2018-10-12,0.895328718527555,4.76555648698943,-3.39150117455614,4.73641650634897,-0.354538427448248,5.87364936880226,-12.5249114786638
2018-10-19,1.87983171405023,5.54026620843652,-3.91058657648085,6.76820904895052,-0.344897606107621,5.65054219233104,-15.5833649811798
